figure,panel,panel_title,measure,value,unit,property,il_rank,il_smiles,il_name,n_labels
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,18.0,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,19.0,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-hexyl-1-methylimidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,19.0,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-hexyl-1-methylimidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,19.0,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-hexyl-1-methylimidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,19.0,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-hexyl-1-methylimidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,19.0,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-hexyl-1-methylimidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,19.0,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-hexyl-1-methylimidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,20.0,CCCC[NH3+].O=[N+]([O-])[O-],n-butylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,20.0,CCCC[NH3+].O=[N+]([O-])[O-],n-butylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,20.0,CCCC[NH3+].O=[N+]([O-])[O-],n-butylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,20.0,CCCC[NH3+].O=[N+]([O-])[O-],n-butylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,20.0,CCCC[NH3+].O=[N+]([O-])[O-],n-butylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,20.0,CCCC[NH3+].O=[N+]([O-])[O-],n-butylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,21.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,21.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,21.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,21.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,21.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,21.0,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,22.0,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,22.0,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,22.0,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,22.0,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,22.0,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,22.0,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,23.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,23.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,23.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,23.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,23.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,23.0,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,24.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,24.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,24.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,24.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,24.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,24.0,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,25.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,25.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,25.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,25.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,25.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,25.0,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,26.0,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-butyl-3-methylimidazolium tricyanomethane,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,26.0,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-butyl-3-methylimidazolium tricyanomethane,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,26.0,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-butyl-3-methylimidazolium tricyanomethane,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,26.0,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-butyl-3-methylimidazolium tricyanomethane,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,26.0,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-butyl-3-methylimidazolium tricyanomethane,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,26.0,CCCC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-butyl-3-methylimidazolium tricyanomethane,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,27.0,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-butyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,27.0,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-butyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,27.0,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-butyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,27.0,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-butyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,27.0,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-butyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,27.0,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,1-butyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,28.0,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,28.0,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,28.0,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,28.0,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,28.0,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,28.0,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,29.0,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,29.0,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,29.0,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,29.0,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,29.0,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,29.0,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,30.0,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,30.0,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,30.0,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,30.0,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,30.0,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,30.0,CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,31.0,CC[NH3+].O=[N+]([O-])[O-],ethylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,31.0,CC[NH3+].O=[N+]([O-])[O-],ethylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,31.0,CC[NH3+].O=[N+]([O-])[O-],ethylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,31.0,CC[NH3+].O=[N+]([O-])[O-],ethylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,31.0,CC[NH3+].O=[N+]([O-])[O-],ethylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,31.0,CC[NH3+].O=[N+]([O-])[O-],ethylammonium nitrate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,32.0,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,32.0,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,32.0,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,32.0,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,32.0,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,32.0,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methanesulfonate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,33.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,33.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,33.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,33.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,33.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,33.0,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,34.0,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,34.0,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,34.0,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,34.0,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,34.0,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,34.0,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,35.0,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,35.0,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,35.0,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,35.0,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,35.0,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,35.0,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,36.0,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ElectricalConductivity,36.0,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,HeatCapacity,36.0,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,SurfaceTension,36.0,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,36.0,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,6.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,36.0,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,6.0
