sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,Cation_Family,Anion_Family,PC1,PC2,display_family
114,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,343.44,101.325,Imidazolium,Hydrogen sulfate,-0.24058942175946846,-0.9260648439006248,Imidazolium
115,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,344.38,101.325,Imidazolium,Hydrogen sulfate,-0.24016166846036802,-0.9238700827734508,Imidazolium
116,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,348.0,101.325,Imidazolium,Hydrogen sulfate,-0.23864133862171552,-0.9160694162739182,Imidazolium
117,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,348.15,101.0,Imidazolium,Hydrogen sulfate,-0.9051214307204472,0.02079510014934289,Imidazolium
118,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,350.0,101.325,Imidazolium,Hydrogen sulfate,-0.23788178775253985,-0.9121722336565455,Imidazolium
119,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,350.21,101.325,Imidazolium,Hydrogen sulfate,-0.23780524344402756,-0.911779492155352,Imidazolium
120,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,352.15,101.325,Imidazolium,Hydrogen sulfate,-0.24827433118147563,-0.911602263753259,Imidazolium
121,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,352.3,101.325,Imidazolium,Hydrogen sulfate,-0.07540751803579826,-0.026688355047444812,Imidazolium
122,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,356.31,101.325,Imidazolium,Hydrogen sulfate,-0.2358165052157259,-0.9015754671606163,Imidazolium
123,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,357.06,101.325,Imidazolium,Hydrogen sulfate,-0.23560105041738255,-0.900469989267023,Imidazolium
124,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,358.15,101.325,Imidazolium,Hydrogen sulfate,-1.0394247528920597,0.039249598341633954,Imidazolium
125,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,359.92,101.325,Imidazolium,Hydrogen sulfate,-0.23482767733429294,-0.8965018861965445,Imidazolium
126,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,360.15,101.325,Imidazolium,Hydrogen sulfate,-0.05391207083056019,-0.020296645646784187,Imidazolium
127,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,363.15,101.325,Imidazolium,Hydrogen sulfate,-1.2723441733364482,-0.8209792093958965,Imidazolium
128,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,367.47,101.325,Imidazolium,Hydrogen sulfate,-0.23309035391509353,-0.8875878464596055,Imidazolium
129,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,369.06,101.325,Imidazolium,Hydrogen sulfate,-1.2089681614666503,0.04787672930242408,Imidazolium
130,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,388.19,101.325,Imidazolium,Hydrogen sulfate,-1.466721784298034,0.06395430548244907,Imidazolium
131,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,388.1,101.325,Imidazolium,Hydrogen sulfate,-1.1972927240463116,0.09485446297859822,Imidazolium
132,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,391.39,101.325,Imidazolium,Hydrogen sulfate,0.017498518282204667,0.0009374198453515987,Imidazolium
133,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,393.1,101.325,Imidazolium,Hydrogen sulfate,-1.2358497083898499,0.09888351836472829,Imidazolium
134,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,408.1,101.325,Imidazolium,Hydrogen sulfate,-1.3440508152147843,0.11019011455373497,Imidazolium
135,"N-ethyl-N-(2-hydroxyethyl)-N,N-dimethylammonium ethylsulfate",C(C)OS(=O)(=O)[O-].C(C)[N+](C)(C)CCO,340.15,101.325,Cholinium,Hydrogen sulfate,-0.07606272483042185,-0.08189415121022453,Other
136,"N-ethyl-N-(2-hydroxyethyl)-N,N-dimethylammonium ethylsulfate",C(C)OS(=O)(=O)[O-].C(C)[N+](C)(C)CCO,350.15,101.325,Cholinium,Hydrogen sulfate,-0.06829916954205106,-0.04206009407632028,Other
137,"N-ethyl-N-(2-hydroxyethyl)-N,N-dimethylammonium ethylsulfate",C(C)OS(=O)(=O)[O-].C(C)[N+](C)(C)CCO,360.15,101.325,Cholinium,Hydrogen sulfate,-0.06028325836635088,-0.000931223102548972,Other
138,1-ethylpyridinium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,303.0,101.325,Pyridinium,Hydrogen sulfate,0.34956147918192004,-0.049337729804311004,Pyridinium
139,1-ethylpyridinium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,308.15,101.325,Pyridinium,Hydrogen sulfate,0.0065477564977859315,-0.09095172250730765,Pyridinium
140,1-ethylpyridinium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,313.0,101.325,Pyridinium,Hydrogen sulfate,0.039547000885986415,-0.030000343439137867,Pyridinium
141,1-ethylpyridinium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,313.15,101.325,Pyridinium,Hydrogen sulfate,-0.12884444201756162,-0.07856163236651197,Pyridinium
142,1-butyl-3-methyl-1H-imidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,293.15,101.325,Imidazolium,Hydrogen sulfate,1.3164800926314866,-0.08598407379415775,Imidazolium
143,1-butyl-3-methyl-1H-imidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,353.15,101.325,Imidazolium,Hydrogen sulfate,-0.3339877209636562,0.07696739455569314,Imidazolium
144,1-methyl-3-octylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].CN1C=[N+](C=C1)CCCCCCCC,313.15,101.325,Imidazolium,Hydrogen sulfate,1.6304664215923046,0.027849582579474733,Imidazolium
145,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,283.15,101.325,Imidazolium,Hydrogen sulfate,1.408419539344051,-0.11538479808248127,Imidazolium
146,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,288.15,101.0,Imidazolium,Hydrogen sulfate,-0.012294097803150404,-0.007921467456915528,Imidazolium
147,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,288.15,101.325,Imidazolium,Hydrogen sulfate,1.1475119196951582,-0.0991104889776266,Imidazolium
148,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,298.15,101.0,Imidazolium,Hydrogen sulfate,0.008196871343621438,-0.0018284413908119706,Imidazolium
149,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,301.15,101.325,Imidazolium,Hydrogen sulfate,0.015833591763785515,0.0004423509883242595,Imidazolium
150,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,303.0,101.325,Imidazolium,Hydrogen sulfate,0.5214698911384883,-0.06006064635872507,Imidazolium
151,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,312.15,101.325,Imidazolium,Hydrogen sulfate,0.04604793113450699,0.009426638458441678,Imidazolium
152,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,313.0,101.325,Imidazolium,Hydrogen sulfate,0.2097624664522403,-0.04061766118853812,Imidazolium
153,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,322.15,101.325,Imidazolium,Hydrogen sulfate,0.07440467777045152,0.017858567429938074,Imidazolium
154,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,346.15,101.325,Imidazolium,Hydrogen sulfate,0.14549845371095324,0.03899842796266675,Imidazolium
155,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,354.15,101.325,Imidazolium,Hydrogen sulfate,0.16909458931568414,0.04601478078956998,Imidazolium
156,3-ethyl-1-methylimidazolium butylsulfate,C(CCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,363.15,101.325,Imidazolium,Hydrogen sulfate,-0.6475385026639563,0.10597492940121477,Imidazolium
157,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,288.15,101.325,Imidazolium,Hydrogen sulfate,1.8625597178808362,0.00970412904092301,Imidazolium
158,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,298.0,101.325,Imidazolium,Hydrogen sulfate,1.1032194397782291,-0.09634771221335003,Imidazolium
159,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,298.15,101.325,Imidazolium,Hydrogen sulfate,1.3924730353265669,0.08560112895974092,Imidazolium
160,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,300.15,101.325,Imidazolium,Hydrogen sulfate,0.21619639743016095,0.0600205870814275,Imidazolium
161,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,309.15,101.325,Imidazolium,Hydrogen sulfate,0.23819966014688726,0.0665632963262686,Imidazolium
162,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,311.15,101.325,Imidazolium,Hydrogen sulfate,0.2439628330720855,0.06827698603050729,Imidazolium
163,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,314.15,101.325,Imidazolium,Hydrogen sulfate,0.2529966502048899,0.07096320759827833,Imidazolium
164,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,317.15,101.325,Imidazolium,Hydrogen sulfate,0.26219107628907407,0.07369718652297076,Imidazolium
165,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,320.15,101.325,Imidazolium,Hydrogen sulfate,0.2712498045467065,0.07639081545794961,Imidazolium
166,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,321.15,101.325,Imidazolium,Hydrogen sulfate,0.27420408186760564,0.07726927506587757,Imidazolium
167,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,341.15,101.325,Imidazolium,Hydrogen sulfate,0.3274715325192036,0.09310844611583259,Imidazolium
168,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,343.15,101.325,Imidazolium,Hydrogen sulfate,0.13016965419349474,0.10736401207659264,Imidazolium
169,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,356.15,101.325,Imidazolium,Hydrogen sulfate,0.37007885735637186,0.10577780982334208,Imidazolium
170,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,360.15,101.325,Imidazolium,Hydrogen sulfate,0.381495982775836,0.10917271234271499,Imidazolium
171,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,363.15,101.325,Imidazolium,Hydrogen sulfate,-0.22741272120362566,0.1501515064458653,Imidazolium
172,3-ethyl-1-methyl-1H-imidazolium hexylsulfate,C(CCCCC)OS(=O)(=O)[O-].C(C)[N+]1=CN(C=C1)C,373.15,100.0,Imidazolium,Hydrogen sulfate,0.41607003618173843,0.11945336852369447,Imidazolium
173,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,278.1,101.325,Imidazolium,Hydrogen sulfate,4.801365831860157,-0.2754664083463181,Imidazolium
174,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,283.1,101.325,Imidazolium,Hydrogen sulfate,4.342896594276855,-0.23229756298310694,Imidazolium
175,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,298.15,101.325,Imidazolium,Hydrogen sulfate,1.949754749165835,0.004082466291908743,Imidazolium
176,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,298.1,101.325,Imidazolium,Hydrogen sulfate,3.098416721524765,-0.11590120406182593,Imidazolium
177,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,299.15,101.325,Imidazolium,Hydrogen sulfate,0.36379928699903297,0.10391056842557612,Imidazolium
178,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,303.1,101.325,Imidazolium,Hydrogen sulfate,2.740980760296184,-0.08306374013640111,Imidazolium
179,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,314.15,101.325,Imidazolium,Hydrogen sulfate,0.4023303047063625,0.11536783496883489,Imidazolium
180,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,315.15,101.325,Imidazolium,Hydrogen sulfate,0.40534642376310803,0.11626468332674271,Imidazolium
181,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,323.1,101.325,Imidazolium,Hydrogen sulfate,1.6167625862180721,0.026843366015661344,Imidazolium
182,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,325.15,101.325,Imidazolium,Hydrogen sulfate,0.4342552791641756,0.12486078282004916,Imidazolium
183,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,329.15,101.325,Imidazolium,Hydrogen sulfate,0.44428056527488713,0.12784181944917,Imidazolium
184,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,330.15,101.325,Imidazolium,Hydrogen sulfate,0.4466668606851918,0.12855138862729254,Imidazolium
185,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,331.15,101.325,Imidazolium,Hydrogen sulfate,0.44901813928378925,0.12925054549426693,Imidazolium
186,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,332.15,101.325,Imidazolium,Hydrogen sulfate,0.4513423980354629,0.12994166796177345,Imidazolium
187,1-ethyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,338.15,101.325,Imidazolium,Hydrogen sulfate,0.6910133608886345,0.11995614553810721,Imidazolium
188,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,278.15,101.325,Imidazolium,Hydrogen sulfate,0.3842185822657861,0.10998228213616908,Imidazolium
189,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,298.15,,Imidazolium,Hydrogen sulfate,-0.04587883891436397,-0.006221507042890703,Imidazolium
190,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,298.1,101.325,Imidazolium,Hydrogen sulfate,0.475024976464467,0.13698372471598982,Imidazolium
191,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,303.0,101.325,Imidazolium,Hydrogen sulfate,0.4903498106287863,0.14154059137042146,Imidazolium
192,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,305.15,101.325,Imidazolium,Hydrogen sulfate,0.7215094251139282,1.297580247773101,Imidazolium
193,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,308.15,,Imidazolium,Hydrogen sulfate,-0.04839375121673684,-0.008532404112647496,Imidazolium
194,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,313.15,101.325,Imidazolium,Hydrogen sulfate,1.8584613370641618,1.2920822800945082,Imidazolium
195,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,313.28,101.325,Imidazolium,Hydrogen sulfate,0.5210149425468902,0.1506589228050743,Imidazolium
196,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,318.15,100.0,Imidazolium,Hydrogen sulfate,0.5363117857303437,0.15520746629163576,Imidazolium
197,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,322.15,101.325,Imidazolium,Hydrogen sulfate,0.7976526087507197,1.4395487926323913,Imidazolium
198,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,342.15,101.325,Imidazolium,Hydrogen sulfate,0.8747223430860884,1.6181383322819174,Imidazolium
199,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,358.15,100.0,Imidazolium,Hydrogen sulfate,0.6284241921131289,0.18259725391377235,Imidazolium
200,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,408.15,100.0,Imidazolium,Hydrogen sulfate,0.7595406792469543,0.22158497421533696,Imidazolium
201,1-butyl-3-methylimidazolium octylsulfate,C(CCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,418.15,100.0,Imidazolium,Hydrogen sulfate,0.7868761319193264,0.22971321961302926,Imidazolium
202,1-ethyl-3-methylimidazolium decylsulfate,C(CCCCCCCCC)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,338.15,101.325,Imidazolium,Hydrogen sulfate,0.9362096919474501,0.10668760786426741,Imidazolium
203,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,308.15,101.325,Imidazolium,Hydrogen sulfate,3.470070103158538,-0.09647993108797616,Imidazolium
204,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,313.15,101.325,Imidazolium,Hydrogen sulfate,3.1604526534657973,-0.07032617543643442,Imidazolium
205,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,328.15,101.325,Imidazolium,Hydrogen sulfate,2.2523636102340765,0.0032477052778946856,Imidazolium
206,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,338.15,101.325,Imidazolium,Hydrogen sulfate,1.7000325539685341,0.04616457317845632,Imidazolium
207,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,343.15,101.325,Imidazolium,Hydrogen sulfate,1.4494072378104677,0.06598075866131324,Imidazolium
208,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,313.15,101.325,Imidazolium,Hydrogen sulfate,2.712841865716291,-0.0777248864734981,Imidazolium
209,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,323.15,101.325,Imidazolium,Hydrogen sulfate,2.111546648530088,-0.02699482862355888,Imidazolium
210,1-butyl-3-methylimidazolium hydrogencarbonate,C(O)([O-])=O.C(CCC)N1C=[N+](C=C1)C,288.15,101.325,Imidazolium,Carboxylate,0.9581585444988243,-0.034326014207815565,Imidazolium
211,1-butyl-3-methylimidazolium hydrogencarbonate,C(O)([O-])=O.C(CCC)N1C=[N+](C=C1)C,313.15,101.325,Imidazolium,Carboxylate,-0.1908796255519995,0.07440354229729713,Imidazolium
212,1-butyl-3-methylimidazolium hydrogencarbonate,C(O)([O-])=O.C(CCC)N1C=[N+](C=C1)C,313.15,,Imidazolium,Carboxylate,-0.04744004172840922,-0.007656061641422515,Imidazolium
213,3-methyl-1-pentylimidazolium hydrogencarbonate,C(O)([O-])=O.C[N+]1=CN(C=C1)CCCCC,303.15,101.325,Imidazolium,Carboxylate,0.622155116721787,0.018148003152199107,Imidazolium
214,3-methyl-1-pentylimidazolium hydrogencarbonate,C(O)([O-])=O.C[N+]1=CN(C=C1)CCCCC,308.15,,Imidazolium,Carboxylate,-0.04030882653697029,-0.0011033463542323334,Imidazolium
215,3-methyl-1-pentylimidazolium hydrogencarbonate,C(O)([O-])=O.C[N+]1=CN(C=C1)CCCCC,313.15,,Imidazolium,Carboxylate,-0.038918525267175326,0.0001741706102427075,Imidazolium
216,3-methyl-1-pentylimidazolium hydrogencarbonate,C(O)([O-])=O.C[N+]1=CN(C=C1)CCCCC,333.15,,Imidazolium,Carboxylate,-0.033981047318492205,0.00471110945810434,Imidazolium
217,3-methyl-1-pentylimidazolium hydrogencarbonate,C(O)([O-])=O.C[N+]1=CN(C=C1)CCCCC,338.15,,Imidazolium,Carboxylate,-0.032775508198197335,0.005818852586140284,Imidazolium
218,3-methyl-1-pentylimidazolium hydrogencarbonate,C(O)([O-])=O.C[N+]1=CN(C=C1)CCCCC,343.15,,Imidazolium,Carboxylate,-0.03154454925494819,0.00694995342502894,Imidazolium
219,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,308.15,101.325,Pyridinium,Alkyl sulfonate,-0.04488007899633812,-0.017610966834788157,Pyridinium
220,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,318.15,101.325,Pyridinium,Alkyl sulfonate,-0.006713430019932126,-0.006262045980759031,Pyridinium
221,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,353.15,101.325,Pyridinium,Alkyl sulfonate,0.1518624515436441,0.010724418989793639,Pyridinium
222,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,293.15,101.325,Imidazolium,Alkyl sulfonate,3.2357280090335827,-0.19355290626803726,Imidazolium
223,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,358.15,101.325,Imidazolium,Alkyl sulfonate,0.24548342617023777,0.06872913708869373,Imidazolium
224,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,353.15,101.325,Imidazolium,Alkyl sulfonate,-0.46609181377854886,0.053768431463422105,Imidazolium
225,(methoxymethyl)triphenylphosphonium 2-acrylamido-2-methylpropanesulfonate,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,298.1,101.325,Phosphonium,Alkyl sulfonate,-0.29624582921245407,-0.09235501906687871,Phosphonium
226,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,303.15,101.325,Imidazolium,Alkyl sulfonate,0.008974923227715405,-0.0015970862813191435,Imidazolium
227,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,323.15,101.325,Imidazolium,Alkyl sulfonate,0.10972214039533089,0.028360277662415268,Imidazolium
