property,substitution_pair_id,fixed_role,fixed_ion_smiles,left_changed_ion_smiles,right_changed_ion_smiles,n_condition_matches,observed_log_delta,observed_abs_log_difference,predicted_log_delta,predicted_abs_log_difference,analysis_unit,substitution_scope,exploratory
Density,anion_fixed||CC(=O)[O-]||CC[NH+](CC)CC=>CC[n+]1ccn(C)c1,anion_fixed,CC(=O)[O-],CC[NH+](CC)CC,CC[n+]1ccn(C)c1,4,0.0902637048298098,0.0902637048298098,0.0397917880344964,0.0397917880344964,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||CC[NH+](CC)CC=>C[NH2+]CCO,anion_fixed,CC(=O)[O-],CC[NH+](CC)CC,C[NH2+]CCO,5,0.0915596238561464,0.0915596238561464,0.0790767507361493,0.0790767507361493,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||CC[NH2+]CC=>CC[n+]1ccn(C)c1,anion_fixed,CC(=O)[O-],CC[NH2+]CC,CC[n+]1ccn(C)c1,2,0.1261852460262553,0.1261852460262553,0.0495264484107078,0.0495264484107078,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||CC[NH2+]CC=>C[NH2+]CCO,anion_fixed,CC(=O)[O-],CC[NH2+]CC,C[NH2+]CCO,3,0.1548555202713757,0.1548555202713757,0.0848064895780416,0.0848064895780416,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||CC[n+]1ccn(C)c1=>C[NH+](C)C,anion_fixed,CC(=O)[O-],CC[n+]1ccn(C)c1,C[NH+](C)C,1,-0.046424014098795,0.046424014098795,-0.0265773830066473,0.0265773830066473,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||CC[n+]1ccn(C)c1=>C[NH2+]CCO,anion_fixed,CC(=O)[O-],CC[n+]1ccn(C)c1,C[NH2+]CCO,27,0.0005439710016279,0.0008363146888967,0.0325035975079561,0.0325035975079561,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||CC[n+]1ccn(C)c1=>N#CCCn1cc[nH+]c1,anion_fixed,CC(=O)[O-],CC[n+]1ccn(C)c1,N#CCCn1cc[nH+]c1,1,0.0075600435671923,0.0075600435671923,0.058280036416578,0.058280036416578,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(=O)[O-]||C[NH2+]CCO=>Cn1cc[nH+]c1,anion_fixed,CC(=O)[O-],C[NH2+]CCO,Cn1cc[nH+]c1,2,-0.0234091843579364,0.0234091843579364,-0.0337415127149389,0.0337415127149389,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CC(C)[C@H](N)C(=O)[O-]||CCCC[P+](CCCC)(CCCC)CCCC=>CCCC[P+](CCCC)(CCCC)CCCN,anion_fixed,CC(C)[C@H](N)C(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCN,1,0.0424182687623178,0.0424182687623178,0.0179372060638964,0.0179372060638964,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCCC[n+]1ccn(C)c1=>CCCCn1cc[n+](C)c1,anion_fixed,CCC(=O)[O-],CCCCCC[n+]1ccn(C)c1,CCCCn1cc[n+](C)c1,1,0.0269913460348751,0.0269913460348751,0.0251254983053277,0.0251254983053277,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCCC[n+]1ccn(C)c1=>C[NH2+]CCO,anion_fixed,CCC(=O)[O-],CCCCCC[n+]1ccn(C)c1,C[NH2+]CCO,7,0.0611762960449118,0.0611762960449118,0.0621151387479486,0.0621151387479486,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCCn1cc[n+](C)c1=>CCCCn1cc[n+](C)c1,anion_fixed,CCC(=O)[O-],CCCCCn1cc[n+](C)c1,CCCCn1cc[n+](C)c1,1,0.0142625441122632,0.0142625441122632,0.0200047614633636,0.0200047614633636,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCCn1cc[n+](C)c1=>C[NH2+]CCO,anion_fixed,CCC(=O)[O-],CCCCCn1cc[n+](C)c1,C[NH2+]CCO,4,0.0474144272351115,0.0474144272351115,0.0538659652224637,0.0538659652224637,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCn1cc[n+](C)c1=>CCC[n+]1ccn(C)c1,anion_fixed,CCC(=O)[O-],CCCCn1cc[n+](C)c1,CCC[n+]1ccn(C)c1,1,0.0166494597290967,0.0166494597290967,0.0118527581106615,0.0118527581106615,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCn1cc[n+](C)c1=>C[NH2+]CCO,anion_fixed,CCC(=O)[O-],CCCCn1cc[n+](C)c1,C[NH2+]CCO,17,0.0337191026224443,0.0337191026224443,0.0350223114483307,0.0350223114483307,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCCCn1cc[n+](C)c1=>N#CCCn1cc[nH+]c1,anion_fixed,CCC(=O)[O-],CCCCn1cc[n+](C)c1,N#CCCn1cc[nH+]c1,1,0.0544451368833112,0.0544451368833112,0.052690975991581,0.052690975991581,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||CCC[n+]1ccn(C)c1=>C[NH2+]CCO,anion_fixed,CCC(=O)[O-],CCC[n+]1ccn(C)c1,C[NH2+]CCO,2,0.0181923506014385,0.0181923506014385,0.0228969809375585,0.0228969809375585,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCC(=O)[O-]||C[NH2+]CCO=>N#CCCn1cc[nH+]c1,anion_fixed,CCC(=O)[O-],C[NH2+]CCO,N#CCCn1cc[nH+]c1,5,0.0216260375776711,0.0216260375776711,0.0176686645432502,0.0176686645432502,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCCC(=O)[O-]||CCCCCC[NH+](CCCCCC)CCCCCC=>C[NH2+]CCO,anion_fixed,CCCC(=O)[O-],CCCCCC[NH+](CCCCCC)CCCCCC,C[NH2+]CCO,7,0.2144291666177933,0.2144291666177933,0.2272597179922728,0.2272597179922728,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCCC(=O)[O-]||CCCCCC[NH+](CCCCCC)CCCCCC=>N#CCCn1cc[nH+]c1,anion_fixed,CCCC(=O)[O-],CCCCCC[NH+](CCCCCC)CCCCCC,N#CCCn1cc[nH+]c1,1,0.2442560243101263,0.2442560243101263,0.2474600091753194,0.2474600091753194,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCCC(=O)[O-]||CCCCn1cc[n+](C)c1=>C[NH2+]CCO,anion_fixed,CCCC(=O)[O-],CCCCn1cc[n+](C)c1,C[NH2+]CCO,1,0.0063065083452329,0.0063065083452329,0.0186720218365668,0.0186720218365668,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCCC(=O)[O-]||C[NH2+]CCO=>N#CCCn1cc[nH+]c1,anion_fixed,CCCC(=O)[O-],C[NH2+]CCO,N#CCCn1cc[nH+]c1,4,0.0292846093594625,0.0292846093594625,0.0206895810216822,0.0206895810216822,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCCCCCCC(=O)[O-]||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC=>CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,anion_fixed,CCCCCCCC(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC,1,-0.0463917307753982,0.0463917307753982,-0.0415787387136665,0.0415787387136665,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCCCCCCC/C=C\CCCCCCCC(=O)[O-]||CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC=>CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,anion_fixed,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,1,-0.0351264300476632,0.0351264300476632,-0.0032873373392128,0.0032873373392128,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CCOS(=O)(=O)[O-]||CC[n+]1cccc(C)c1=>CCc1cccc[n+]1CC,anion_fixed,CCOS(=O)(=O)[O-],CC[n+]1cccc(C)c1,CCc1cccc[n+]1CC,1,-0.0014369293245302,0.0014369293245302,-0.0134210997800439,0.0134210997800439,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COCCOCCOS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>CN1C=[N+](C=C1)CCCCCCCC,anion_fixed,COCCOCCOS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,CN1C=[N+](C=C1)CCCCCCCC,2,-0.1018346810513639,0.1018346810513639,-0.0419821863354332,0.0419821863354332,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COP(=O)([O-])OC||CCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,COP(=O)([O-])OC,CCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,1,0.0491595650436353,0.0491595650436353,0.0551050558208894,0.0551050558208894,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>C(C1=CC=CC=C1)N1C=[N+](C=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,C(C1=CC=CC=C1)N1C=[N+](C=C1)C,1,-0.0820904863657796,0.0820904863657796,0.0067054146520977,0.0067054146520977,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>C(CCC)N1C=[N+](C=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,C(CCC)N1C=[N+](C=C1)C,14,-0.0641382528242391,0.0641382528242391,-0.0495776149527076,0.0495776149527076,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>C(CCC)[P+](C)(CCCC)CCCC,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,C(CCC)[P+](C)(CCCC)CCCC,3,-0.197549404478555,0.197549404478555,-0.1514511726727372,0.1514511726727372,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>CCCC[n+]1cccc(C)c1,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,CCCC[n+]1cccc(C)c1,3,-0.0579786630383587,0.0579786630383587,-0.0443463119453522,0.0443463119453522,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>CCC[n+]1ccn(C)c1,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,CCC[n+]1ccn(C)c1,2,0.1612124021466616,0.1612124021466616,-0.0282199589767384,0.0282199589767384,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>CN1C=[N+](C=C1)CCCCCCCC,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,CN1C=[N+](C=C1)CCCCCCCC,1,-0.1525563992605851,0.1525563992605851,-0.1152696471938306,0.1152696471938306,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>C[N+]1=CC(=CC=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,C[N+]1=CC(=CC=C1)C,2,0.0116631408066023,0.0116631408066023,0.0108029433656691,0.0108029433656691,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>Cn1cc[n+](C)c1,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,Cn1cc[n+](C)c1,6,0.0344890483314781,0.0344890483314781,0.0328852694676835,0.0328852694676835,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)N1C=[N+](C=C1)C=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],C(C)N1C=[N+](C=C1)C,OCC[N+](C)(CCO)CCO,3,0.0464619278211619,0.0464619278211619,0.1081653335060295,0.1081653335060295,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)[N+](CC)(C)CC=>C(C1=CC=CC=C1)N1C=[N+](C=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C)[N+](CC)(C)CC,C(C1=CC=CC=C1)N1C=[N+](C=C1)C,1,0.0083254318360834,0.0083254318360834,0.0943226890986679,0.0943226890986679,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)[N+](CC)(C)CC=>C(CCC)[P+](C)(CCCC)CCCC,anion_fixed,COS(=O)(=O)[O-],C(C)[N+](CC)(C)CC,C(CCC)[P+](C)(CCCC)CCCC,1,-0.1004089353719255,0.1004089353719255,-0.069948200178719,0.069948200178719,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C)[N+](CC)(C)CC=>C[N+]1=CC(=CC=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C)[N+](CC)(C)CC,C[N+]1=CC(=CC=C1)C,1,0.1052908450257108,0.1052908450257108,0.1141705100144756,0.1141705100144756,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C1=CC=CC=C1)N1C=[N+](C=C1)C=>C(CCC)N1C=[N+](C=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C1=CC=CC=C1)N1C=[N+](C=C1)C,C(CCC)N1C=[N+](C=C1)C,1,0.0210246420859983,0.0210246420859983,-0.0556040445735748,0.0556040445735748,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C1=CC=CC=C1)N1C=[N+](C=C1)C=>C(CCC)[P+](C)(CCCC)CCCC,anion_fixed,COS(=O)(=O)[O-],C(C1=CC=CC=C1)N1C=[N+](C=C1)C,C(CCC)[P+](C)(CCCC)CCCC,1,-0.108734367208009,0.108734367208009,-0.1642708892773869,0.1642708892773869,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C1=CC=CC=C1)N1C=[N+](C=C1)C=>CCCC[n+]1cccc(C)c1,anion_fixed,COS(=O)(=O)[O-],C(C1=CC=CC=C1)N1C=[N+](C=C1)C,CCCC[n+]1cccc(C)c1,2,0.023877809568698,0.023877809568698,-0.0485059843483508,0.0485059843483508,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C1=CC=CC=C1)N1C=[N+](C=C1)C=>C[N+]1=CC(=CC=C1)C,anion_fixed,COS(=O)(=O)[O-],C(C1=CC=CC=C1)N1C=[N+](C=C1)C,C[N+]1=CC(=CC=C1)C,1,0.0969654131896273,0.0969654131896273,0.0198478209158077,0.0198478209158077,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C1=CC=CC=C1)N1C=[N+](C=C1)C=>Cn1cc[n+](C)c1,anion_fixed,COS(=O)(=O)[O-],C(C1=CC=CC=C1)N1C=[N+](C=C1)C,Cn1cc[n+](C)c1,1,0.1183347283204989,0.1183347283204989,0.0276789135466817,0.0276789135466817,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(C1=CC=CC=C1)N1C=[N+](C=C1)C=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],C(C1=CC=CC=C1)N1C=[N+](C=C1)C,OCC[N+](C)(CCO)CCO,1,0.1285524141869416,0.1285524141869416,0.1119670455922845,0.1119670455922845,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>C(CCC)[P+](C)(CCCC)CCCC,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,C(CCC)[P+](C)(CCCC)CCCC,13,-0.1315061285875209,0.1315061285875209,-0.1028809949673839,0.1028809949673839,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>CCCC[n+]1cccc(C)c1,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,CCCC[n+]1cccc(C)c1,4,0.0030007713848028,0.0030007713848028,0.0053336474604814,0.0053336474604814,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>CCC[n+]1ccn(C)c1,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,CCC[n+]1ccn(C)c1,1,0.2259760624633537,0.2259760624633537,0.0238814752022369,0.0238814752022369,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>CN1C=[N+](C=C1)CCCCCCCC,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,CN1C=[N+](C=C1)CCCCCCCC,6,-0.0852362062565124,0.0852362062565124,-0.0690240691707355,0.0690240691707355,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>C[N+]1=CC(=CC=C1)C,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,C[N+]1=CC(=CC=C1)C,6,0.0751251860665727,0.0751251860665727,0.058053050565066,0.058053050565066,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>Cn1cc[n+](C)c1,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,Cn1cc[n+](C)c1,3,0.096689038282939,0.096689038282939,0.0835857793820817,0.0835857793820817,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)N1C=[N+](C=C1)C=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],C(CCC)N1C=[N+](C=C1)C,OCC[N+](C)(CCO)CCO,9,0.1063050506690261,0.1063050506690261,0.1545238230964258,0.1545238230964258,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)[P+](C)(CCCC)CCCC=>CCCC[n+]1cccc(C)c1,anion_fixed,COS(=O)(=O)[O-],C(CCC)[P+](C)(CCCC)CCCC,CCCC[n+]1cccc(C)c1,2,0.1353644775760178,0.1353644775760178,0.1053785770530506,0.1053785770530506,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)[P+](C)(CCCC)CCCC=>CN1C=[N+](C=C1)CCCCCCCC,anion_fixed,COS(=O)(=O)[O-],C(CCC)[P+](C)(CCCC)CCCC,CN1C=[N+](C=C1)CCCCCCCC,2,0.0460970021337012,0.0460970021337012,0.0321426843576739,0.0321426843576739,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)[P+](C)(CCCC)CCCC=>C[N+]1=CC(=CC=C1)C,anion_fixed,COS(=O)(=O)[O-],C(CCC)[P+](C)(CCCC)CCCC,C[N+]1=CC(=CC=C1)C,3,0.2056997803976363,0.2056997803976363,0.1632586452147082,0.1632586452147082,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)[P+](C)(CCCC)CCCC=>C[n+]1ccccc1,anion_fixed,COS(=O)(=O)[O-],C(CCC)[P+](C)(CCCC)CCCC,C[n+]1ccccc1,1,0.2388618852264059,0.2388618852264059,0.1722421692368438,0.1722421692368438,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C(CCC)[P+](C)(CCCC)CCCC=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],C(CCC)[P+](C)(CCCC)CCCC,OCC[N+](C)(CCO)CCO,3,0.2380085003908361,0.2380085003908361,0.2506603527958111,0.2506603527958111,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||CCCC[n+]1cccc(C)c1=>C[n+]1ccccc1,anion_fixed,COS(=O)(=O)[O-],CCCC[n+]1cccc(C)c1,C[n+]1ccccc1,1,0.1031664987198208,0.1031664987198208,0.0781946178437396,0.0781946178437396,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||CCCC[n+]1cccc(C)c1=>Cn1cc[n+](C)c1,anion_fixed,COS(=O)(=O)[O-],CCCC[n+]1cccc(C)c1,Cn1cc[n+](C)c1,1,0.094222904993078,0.094222904993078,0.0785259512378795,0.0785259512378795,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||CCCC[n+]1cccc(C)c1=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],CCCC[n+]1cccc(C)c1,OCC[N+](C)(CCO)CCO,3,0.1036129181589977,0.1036129181589977,0.1525116454513817,0.1525116454513817,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||CCC[n+]1ccn(C)c1=>Cn1cc[n+](C)c1,anion_fixed,COS(=O)(=O)[O-],CCC[n+]1ccn(C)c1,Cn1cc[n+](C)c1,1,-0.1292870241804147,0.1292870241804147,0.0597043041798448,0.0597043041798448,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||CN1C=[N+](C=C1)CCCCCCCC=>C[N+]1=CC(=CC=C1)C,anion_fixed,COS(=O)(=O)[O-],CN1C=[N+](C=C1)CCCCCCCC,C[N+]1=CC(=CC=C1)C,1,0.1603613923230851,0.1603613923230851,0.1270771197358016,0.1270771197358016,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||CN1C=[N+](C=C1)CCCCCCCC=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],CN1C=[N+](C=C1)CCCCCCCC,OCC[N+](C)(CCO)CCO,1,0.1913592892663551,0.1913592892663551,0.2225565095593698,0.2225565095593698,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C[N+]1=CC(=CC=C1)C=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],C[N+]1=CC(=CC=C1)C,OCC[N+](C)(CCO)CCO,1,0.03099789694327,0.03099789694327,0.0954793898235681,0.0954793898235681,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||C[n+]1ccccc1=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],C[n+]1ccccc1,OCC[N+](C)(CCO)CCO,1,-0.0008533848355698,0.0008533848355698,0.0711660763828785,0.0711660763828785,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||COS(=O)(=O)[O-]||Cn1cc[n+](C)c1=>OCC[N+](C)(CCO)CCO,anion_fixed,COS(=O)(=O)[O-],Cn1cc[n+](C)c1,OCC[N+](C)(CCO)CCO,1,0.0102176858664426,0.0102176858664426,0.0842881320456028,0.0842881320456028,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CS(=O)(=O)[O-]||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC=>CC[n+]1ccn(C)c1,anion_fixed,CS(=O)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC[n+]1ccn(C)c1,3,0.2978617005987987,0.2978617005987987,0.3245772698880618,0.3245772698880618,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CS(=O)(=O)[O-]||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC=>C[N+](C)(CCO)CCO,anion_fixed,CS(=O)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C[N+](C)(CCO)CCO,1,0.3363641343563648,0.3363641343563648,0.3880557001336377,0.3880557001336377,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CS(=O)(=O)[O-]||CCCC[P+](CCCC)(CCCC)CCCC=>CC[n+]1ccn(C)c1,anion_fixed,CS(=O)(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,CC[n+]1ccn(C)c1,1,0.2119051259172266,0.2119051259172266,0.1816940093346977,0.1816940093346977,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CS(=O)(=O)[O-]||CCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,CS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,1,0.0578112479245191,0.0578112479245191,0.0410241203070551,0.0410241203070551,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CS(=O)(=O)[O-]||CCCC[n+]1ccn(CC)c1=>CC[n+]1ccn(C)c1,anion_fixed,CS(=O)(=O)[O-],CCCC[n+]1ccn(CC)c1,CC[n+]1ccn(C)c1,1,0.0839728770185388,0.0839728770185388,0.0513039692718066,0.0513039692718066,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||CS(=O)(=O)[O-]||CC[n+]1ccn(C)c1=>COCCOCCn1cc[n+](C)c1,anion_fixed,CS(=O)(=O)[O-],CC[n+]1ccn(C)c1,COCCOCCn1cc[n+](C)c1,2,-0.0282236514018716,0.0282236514018716,0.0022994864295666,0.0022994864295666,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||C[C@@H](O)[C@H](N)C(=O)[O-]||CCCCCC[n+]1ccn(C)c1=>COCCCC[n+]1ccn(C)c1,anion_fixed,C[C@@H](O)[C@H](N)C(=O)[O-],CCCCCC[n+]1ccn(C)c1,COCCCC[n+]1ccn(C)c1,1,0.0574468724265333,0.0574468724265333,0.0612788868355167,0.0612788868355167,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||C[C@@H](O)[C@H](N)C(=O)[O-]||CCCCCC[n+]1ccn(C)c1=>COCC[n+]1ccn(C)c1,anion_fixed,C[C@@H](O)[C@H](N)C(=O)[O-],CCCCCC[n+]1ccn(C)c1,COCC[n+]1ccn(C)c1,1,0.0941527771567152,0.0941527771567152,0.0825567369861604,0.0825567369861604,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||C[C@@H](O)[C@H](N)C(=O)[O-]||CCCCC[n+]1ccn(C)c1=>CCCC[P+](CCCC)(CCCC)CCCC,anion_fixed,C[C@@H](O)[C@H](N)C(=O)[O-],CCCCC[n+]1ccn(C)c1,CCCC[P+](CCCC)(CCCC)CCCC,1,-0.1169791688076413,0.1169791688076413,-0.0705409371260339,0.0705409371260339,unique unordered ion-substitution pair,Cation substitution,False
