il_identity_key,molar_mass_g_mol,condition_adjusted_response,analysis_panel
CCCC[n+]1ccc(N(C)C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,459.4340026378632,0.0421046532984688,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1cccc(C#N)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,441.3749873638153,-0.0580611794146124,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1cccc(C)c1||F[B-](F)(F)F,237.0489984750748,0.0727972053279284,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1cccc(C)c1||N#C[N-]C#N,216.2880003452301,0.05013084441899,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1cccc(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,430.39199709892273,-0.0485494711827878,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1cccc(C)c1||O=S(=O)([O-])C(F)(F)F,299.3139922618866,-0.0152503890792332,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccccc1C||F[B-](F)(F)F,237.0489984750748,-0.0085224563753025,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccccc1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,430.39199709892273,0.0339972983440866,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccccc1||F[B-](F)(F)F,223.021999001503,0.0581829005383571,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccccc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.0156401346767047,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccccc1||O=S(=O)([O-])C(F)(F)F,285.2869927883148,0.0747587087872361,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C(CC)CC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,475.477010011673,0.0293382735863474,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1C||F[B-](F)(F)F,240.0529980659485,0.0202230414018096,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1C||F[P-](F)(F)(F)(F)F,298.211008310318,-0.0157742677401913,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1C||O=S(=O)([O-])C(F)(F)F,302.3180067539215,-0.0727057374085902,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||CC(=O)[O-],198.26599955558777,0.0158065594497665,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(=O)[O-],451.6960084438324,-0.1469957356957647,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||COC(=O)C(=O)[O-],242.27499961853027,-0.0481452948662357,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||Cc1ccc(S(=O)(=O)[O-])cc1,310.4189932346344,0.0197237846220881,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||F[B-](F)(F)F,226.0259985923767,-0.0483259426283879,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,284.1840088367462,-0.0033188468034484,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||N#C[N-]C#N,205.26500046253204,0.0669867030135651,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||N#C[S-],197.3070055246353,-0.0425169976509369,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||O=C([O-])C(F)(F)F,252.236008644104,-0.1625636710541664,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,419.36901211738586,-0.0635620359944826,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F,288.29100728034973,-0.0841435494300553,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||[Br-],219.1260010004044,0.0325544761689644,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||[Cl-],174.67500269412994,0.2026220211165936,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(C)c1||[I-],266.12600684165955,-0.1486684142731684,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(CCC(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,475.477010011673,0.0117085174601903,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(CCOC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,463.4220004081726,-0.0032362169745141,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,573.6219882965088,0.0688498937799648,"MW-adjusted molar $C_{p,m}$"
CCCCn1cc[n+](C)c1C||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,598.2530117034912,-0.2639464756600018,"MW-adjusted molar $C_{p,m}$"
CCCCn1cc[n+](C)c1||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,584.2260122299194,-0.3138021719862469,"MW-adjusted molar $C_{p,m}$"
CCCCn1cc[n+](C)c1||O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,326.07001066207886,0.0098519100774794,"MW-adjusted molar $C_{p,m}$"
CCCCn1cc[n+](C)c1||O=C1[N-]S(=O)(=O)c2ccccc21,321.40201330184937,0.0287376356029254,"MW-adjusted molar $C_{p,m}$"
CCCCn1cc[n+](C2CCCC2)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,473.4610021114349,-0.032596424817902,"MW-adjusted molar $C_{p,m}$"
CCC[N+](C)(C)CCO||[Br-],212.13099360466003,0.0079633459917145,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccc(C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.0066781438755647,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1cccc(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.07501380107003,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccccc1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.0271302348997597,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccccc1||F[B-](F)(F)F,208.9949995279312,0.0701710700340338,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccccc1||F[P-](F)(F)(F)(F)F,267.1529948711395,-0.0063922075845441,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccccc1||[Br-],202.0950019359589,0.057339759429297,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccn(C)c1||N[C@@H](CCC(=O)O)C(=O)[O-],271.3170051574707,0.0060704462946956,"MW-adjusted molar $C_{p,m}$"
CCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,559.594988822937,0.060970363740858,"MW-adjusted molar $C_{p,m}$"
CCCn1cc[n+](C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,419.36901211738586,-0.085727273262107,"MW-adjusted molar $C_{p,m}$"
CCCn1cc[n+](C)c1||F[P-](F)(F)(F)(F)F,270.15700936317444,-0.0445849548372363,"MW-adjusted molar $C_{p,m}$"
CCCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405.3420126438141,-0.1576167593550694,"MW-adjusted molar $C_{p,m}$"
CCCn1cc[n+](C)c1||[Br-],205.09900152683255,0.0032486904502588,"MW-adjusted molar $C_{p,m}$"
CCCn1cc[n+](CC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,419.36901211738586,-0.1671481575101436,"MW-adjusted molar $C_{p,m}$"
CCOC(=O)c1ccc[n+](CC)c1||CCOS(=O)(=O)[O-],305.35200238227844,0.0894745275665593,"MW-adjusted molar $C_{p,m}$"
CCOCCOCC[n+]1ccn(C2CCCC2)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,533.5130095481873,0.0164474400392573,"MW-adjusted molar $C_{p,m}$"
CC[N+](C)(C)CCO||CS(=O)(=O)[O-],213.2990062236786,-0.0267149522669911,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccc(C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.3379981517792,-0.0808184832282989,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccc(N(C)C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,431.3800036907196,-0.0268853929511276,"MW-adjusted molar $C_{p,m}$"
CC[n+]1cccc(C)c1||CCOS(=O)(=O)[O-],247.31600284576416,0.0193861887983919,"MW-adjusted molar $C_{p,m}$"
CC[n+]1cccc(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.3379981517792,-0.0927857334181494,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccccc1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.3379981517792,-0.0321843225950777,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccccc1||F[P-](F)(F)(F)(F)F,253.12599539756772,-0.0233485763819469,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccccc1||[Br-],188.06800246238708,0.057620575835978,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405.3420126438141,-0.0869136612949259,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||CC(=O)[O-],170.2120006084442,-0.010374585082312,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||CS(=O)(=O)[O-],206.26699924468997,0.0045568235715656,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||Cc1ccc(S(=O)(=O)[O-])cc1,282.36499428749084,0.0945664931477656,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||F[B-](F)(F)F,197.97199964523315,-0.1207721992461019,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,256.13000988960266,-0.2495866380952245,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||N#C[C-](C#N)C#N,201.2329995632172,0.0400798221622826,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||N#C[N-]C#N,177.2110015153885,0.081774772448802,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||N#C[S-],169.25300657749176,-0.011545101516722,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||O=C([O-])C(F)(F)F,224.18199479579928,-0.2176569983805478,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.3150131702423,-0.133829451308669,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)C(F)F,292.2540009021759,0.0312109184985351,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F,260.2370083332062,-0.1343071687482933,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||[Br-],191.0720020532608,-0.0569278887117801,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||[Cl-],146.6210037469864,0.2630158084668199,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(C)c1||[O-]c1ccccc1,204.2730003595352,-0.1607965824211055,"MW-adjusted molar $C_{p,m}$"
CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,545.5679893493652,0.0571292949489024,"MW-adjusted molar $C_{p,m}$"
CCc1cccc[n+]1CC||CCOS(=O)(=O)[O-],261.34300231933594,0.0085509661147824,"MW-adjusted molar $C_{p,m}$"
CCn1cc[n+](C)c1||C[C@H](O)C(=O)[O-],200.2380043268204,0.0311164483484125,"MW-adjusted molar $C_{p,m}$"
CCn1cc[n+](CC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405.3420126438141,-0.073197712598672,"MW-adjusted molar $C_{p,m}$"
C[N+](C)(C)CCO||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,384.3199908733368,-0.1603507042924912,"MW-adjusted molar $C_{p,m}$"
C[NH2+]CCO||CCC(=O)[O-],149.1899937391281,-0.0026970514915705,"MW-adjusted molar $C_{p,m}$"
C[NH2+]CCO||CCCC(=O)[O-],163.2169932126999,0.0204130568377105,"MW-adjusted molar $C_{p,m}$"
C[NH2+]CCO||CCCCC(=O)[O-],177.24399268627167,0.035454952426897,"MW-adjusted molar $C_{p,m}$"
C[n+]1ccn(CCCCn2cc[n+](C)c2)c1||F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,510.2440118789673,0.2379953569183643,"MW-adjusted molar $C_{p,m}$"
C[n+]1ccn(CCC[N+](C)(C)C)c1||N#C[N-]C#N.N#C[N-]C#N,315.38501381874084,-0.0691544454118586,"MW-adjusted molar $C_{p,m}$"
Cc1ccc[n+](CC(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,430.39199709892273,0.0002858062088719,"MW-adjusted molar $C_{p,m}$"
Cc1n(CCCC#N)cc[n+]1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.3790018558502,0.1306357975654144,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](C)c1||COS(=O)(=O)[O-],208.23900401592252,0.063363120997117,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](CCO)c1||C[C@H](N)C(=O)[O-],215.25299549102783,-0.0225769543239566,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](CCO)c1||NCC(=O)[O-],201.22599601745603,-0.1700722468391005,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](CCO)c1||O=C([O-])C(F)(F)F,240.18099904060364,-0.2083338839487982,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](CCO)c1||O=C([O-])[C@@H]1CCCN1,241.29100143909452,-0.1604253426216528,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](CCO)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,407.3140025138855,-0.0565822829281716,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](Cc2ccccc2)c1||N#C[N-]C#N,239.2819970846176,-0.1544084855130876,"MW-adjusted molar $C_{p,m}$"
Cn1cc[n+](Cc2ccccc2)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.3860087394714,-0.0565023066370207,"MW-adjusted molar $C_{p,m}$"
[NH3+]CCO||CC(O)C(=O)[O-],151.16199851036072,-0.1817596967956691,"MW-adjusted molar $C_{p,m}$"
c1c[nH+]c[nH]1||CCCCCCCC(=O)[O-],212.29299902915955,0.6461495858535522,"MW-adjusted molar $C_{p,m}$"
