Name,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
1-butyl-3-methylimidazolium dicyanamide,293.15,50000.0,0.19,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,293.15,60000.0,0.192,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,293.15,65000.0,0.193,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,100.0,0.168,0.013,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,5000.0,0.171,0.014,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,10000.0,0.173,0.014,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,20000.0,0.179,0.014,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,30000.0,0.183,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,40000.0,0.184,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,50000.0,0.185,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,60000.0,0.187,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,303.15,65000.0,0.188,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,100.0,0.163,0.013,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,5000.0,0.166,0.013,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,10000.0,0.169,0.014,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,20000.0,0.176,0.014,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,30000.0,0.18,0.014,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,40000.0,0.18,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,50000.0,0.181,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,60000.0,0.183,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium dicyanamide,313.15,65000.0,0.184,0.015,1-butyl-3-methylimidazolium dicyanamide,1-butyl-3-methylimidazolium,dicyanamide,CCCC[n+]1ccn(C)c1,N#C[N-]C#N,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,100.0,0.144,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,5000.0,0.147,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,10000.0,0.149,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,20000.0,0.151,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,30000.0,0.151,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,40000.0,0.154,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,50000.0,0.156,0.013,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,60000.0,0.159,0.013,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,283.15,65000.0,0.155,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,100.0,0.141,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,5000.0,0.143,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,10000.0,0.146,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,20000.0,0.149,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,30000.0,0.151,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,40000.0,0.151,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,50000.0,0.153,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,60000.0,0.157,0.013,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,293.15,65000.0,0.156,0.013,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,100.0,0.14,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,5000.0,0.142,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,10000.0,0.143,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,20000.0,0.147,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,30000.0,0.15,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,40000.0,0.153,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,50000.0,0.153,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,60000.0,0.154,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,303.15,65000.0,0.156,0.013,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,100.0,0.137,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,5000.0,0.139,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,10000.0,0.14,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,20000.0,0.144,0.011,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,30000.0,0.145,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,40000.0,0.147,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,50000.0,0.15,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,60000.0,0.151,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium trifluoromethanesulfonate,313.15,65000.0,0.153,0.012,1-butyl-3-methylimidazolium trifluoromethanesulfonate,1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[O-],CCCC[n+]1ccn(C)c1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,100.0,0.138,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,5000.0,0.141,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,10000.0,0.143,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,20000.0,0.144,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,30000.0,0.146,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,40000.0,0.148,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,50000.0,0.148,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,60000.0,0.151,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,283.15,65000.0,0.15,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,100.0,0.136,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,5000.0,0.138,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,10000.0,0.14,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,20000.0,0.142,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,30000.0,0.144,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,40000.0,0.146,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,50000.0,0.147,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,60000.0,0.15,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,293.15,65000.0,0.149,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,100.0,0.133,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,5000.0,0.135,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,10000.0,0.137,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,20000.0,0.14,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,30000.0,0.143,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,40000.0,0.145,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,50000.0,0.145,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,60000.0,0.147,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,303.15,65000.0,0.149,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,100.0,0.131,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,5000.0,0.133,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,10000.0,0.133,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,20000.0,0.136,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,30000.0,0.138,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,40000.0,0.14,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,50000.0,0.143,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,60000.0,0.143,0.011,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium hexafluoroantimonate,313.15,65000.0,0.145,0.012,1-butyl-3-methylimidazolium hexafluoroantimonate,,,,,,unparsed;cation=missing_name;anion=missing_name
1-butyl-3-methylimidazolium tetrafluoroborate,300.0,101.325,0.186,0.006,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,310.0,101.325,0.185,0.006,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,320.0,101.325,0.184,0.006,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,330.0,101.325,0.184,0.006,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,340.0,101.325,0.183,0.006,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
