Names,Temperature,Pressure,ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
1-butyl-3-methylimidazolium dihydrogenphosphate,338.15,101.325,1.059,0.11,1-butyl-3-methylimidazolium dihydrogenphosphate,1-butyl-3-methylimidazolium,dihydrogenphosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium dihydrogenphosphate,343.15,101.325,1.159,0.12,1-butyl-3-methylimidazolium dihydrogenphosphate,1-butyl-3-methylimidazolium,dihydrogenphosphate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,288.15,101.325,0.143,0.014,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,293.15,101.325,0.193,0.019,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,298.15,101.325,0.248,0.025,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,303.15,101.325,0.305,0.031,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,308.15,101.325,0.367,0.037,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,313.15,101.325,0.428,0.043,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,318.15,101.325,0.489,0.049,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,323.15,101.325,0.553,0.055,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,328.15,101.325,0.612,0.061,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,333.15,101.325,0.671,0.067,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,338.15,101.325,0.733,0.073,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
3-methyl-1-pentylimidazolium hydrogencarbonate,343.15,101.325,0.794,0.079,3-methyl-1-pentylimidazolium hydrogencarbonate,3-methyl-1-pentylimidazolium,hydrogencarbonate,CCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,298.15,101.325,0.0394,0.0024,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,303.15,101.325,0.0528,0.0032,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,308.15,101.325,0.0683,0.0042,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,308.15,101.325,0.0693,0.0042,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,313.15,101.325,0.0887,0.0054,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,323.15,101.325,0.138,0.008,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,333.15,101.325,0.202,0.012,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,343.15,101.325,0.293,0.018,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,353.15,101.325,0.393,0.024,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,363.15,101.325,0.51,0.03,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium decylsulfate,372.95,101.325,0.639,0.038,1-ethyl-3-methylimidazolium decylsulfate,1-ethyl-3-methylimidazolium,decylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,273.15,101.325,0.1868,0.0037,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,278.15,101.325,0.268,0.005,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,288.15,101.325,0.455,0.006,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,298.15,101.325,0.699,0.009,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,308.15,101.325,1.036,0.013,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,318.15,101.325,1.425,0.017,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,328.15,101.325,1.878,0.021,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,338.15,101.325,2.37,0.03,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,348.15,101.325,2.99,0.03,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,358.15,101.325,3.58,0.04,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium thiocyanate,368.15,101.325,4.21,0.04,1-butyl-3-methylimidazolium thiocyanate,1-butyl-3-methylimidazolium,thiocyanate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium iodide,342.0,101.325,2.25,0.23,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,343.1,101.325,2.44,0.24,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,353.1,101.325,2.78,0.28,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,357.8,101.325,3.22,0.32,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,357.9,101.325,2.98,0.3,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,362.8,101.325,3.43,0.34,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,367.9,101.325,3.62,0.36,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,373.0,101.325,3.86,0.39,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,373.1,101.325,4.63,0.46,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,382.8,101.325,4.95,0.5,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
1-ethyl-3-methylimidazolium iodide,393.0,101.325,5.71,0.57,1-ethyl-3-methylimidazolium iodide,1-ethyl-3-methylimidazolium,iodide,CC[n+]1ccn(C)c1,[I-],CC[n+]1ccn(C)c1.[I-],ok
N-butylimidazolium trifluoromethanesulfonate,308.0,101.325,0.24,0.01,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,318.0,101.325,0.35,0.01,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,328.0,101.325,0.45,0.01,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,338.0,101.325,0.59,0.01,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,348.0,101.325,0.79,0.02,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,358.0,101.325,0.98,0.02,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,368.0,101.325,1.2,0.02,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,378.0,101.325,1.43,0.03,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,388.0,101.325,1.67,0.03,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,398.0,101.325,1.98,0.04,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
N-butylimidazolium trifluoromethanesulfonate,408.0,101.325,2.3,0.05,N-butylimidazolium trifluoromethanesulfonate,N-butylimidazolium,trifluoromethanesulfonate,CCCC[NH+]1C=CN=C1,FC(F)(F)S(=O)(=O)[O-],CCCC[NH+]1C=CN=C1.FC(F)(F)S(=O)(=O)[O-],ok
1-butyl-3-methylimidazolium phenyltrifluoroborate,303.0,101.325,0.241,0.024,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,308.0,101.325,0.294,0.029,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,313.0,101.325,0.36,0.036,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,318.0,101.325,0.434,0.043,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,323.0,101.325,0.516,0.052,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,328.0,101.325,0.596,0.06,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,333.0,101.325,0.708,0.071,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,338.0,101.325,0.818,0.082,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,343.0,101.325,0.917,0.092,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,348.0,101.325,1.059,0.11,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium phenyltrifluoroborate,353.0,101.325,1.19,0.12,1-butyl-3-methylimidazolium phenyltrifluoroborate,1-butyl-3-methylimidazolium,phenyltrifluoroborate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,303.0,101.325,0.668,0.067,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,308.0,101.325,0.783,0.078,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,313.0,101.325,0.944,0.094,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,318.0,101.325,1.09,0.11,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,323.0,101.325,1.241,0.12,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,328.0,101.325,1.392,0.14,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,333.0,101.325,1.608,0.16,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,338.0,101.325,1.857,0.19,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,343.0,101.325,2.113,0.21,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,348.0,101.325,2.304,0.23,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium phenyltrifluoroborate,353.0,101.325,2.699,0.27,1-ethyl-3-methylimidazolium phenyltrifluoroborate,1-ethyl-3-methylimidazolium,phenyltrifluoroborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium tetrafluoroborate,303.0,101.325,0.416,0.042,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,308.0,101.325,0.508,0.051,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,313.0,101.325,0.613,0.061,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,318.0,101.325,0.739,0.074,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,323.0,101.325,0.866,0.087,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,328.0,101.325,1.014,0.1,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,333.0,101.325,1.189,0.12,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,338.0,101.325,1.372,0.14,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,343.0,101.325,1.562,0.16,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,348.0,101.325,1.857,0.19,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium tetrafluoroborate,353.0,101.325,2.144,0.21,1-butyl-3-methylimidazolium tetrafluoroborate,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,303.29,101.325,0.022,0.001,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,308.32,101.325,0.034,0.001,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,313.3,101.325,0.051,0.001,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,318.25,101.325,0.074,0.002,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,323.56,101.325,0.102,0.002,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,328.17,101.325,0.14,0.003,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,333.36,101.325,0.185,0.004,1-butyl-3-methylimidazolium trifluoro(2-methoxyphenyl)borate,1-butyl-3-methylimidazolium,trifluoro(2-methoxyphenyl)borate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
