row,IL_Name,property,Temperature_K,Pressure_kPa,status,filled_actual,filled_error,source_entry_ids,note
25284,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,350.69,101.325,no_match,,,,
25285,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,350.77,101.325,no_match,,,,
25286,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,351.42,101.325,no_match,,,,
25287,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,351.48,101.325,no_match,,,,
25288,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,352.16,101.325,no_match,,,,
25289,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,352.22,101.325,no_match,,,,
25290,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,352.91,101.325,no_match,,,,
25291,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,352.99,101.325,no_match,,,,
25292,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.15,100,no_match,,,,
25293,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.15,101.325,no_match,,,,
25295,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.56,,no_match,,,,
25296,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.62,,no_match,,,,
25297,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.66,101.325,no_match,,,,
25298,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.75,101.325,no_match,,,,
25299,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,354.39,101.325,no_match,,,,
25300,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,354.48,101.325,no_match,,,,
25301,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.048,101.325,no_match,,,,
25302,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.09,100,no_match,,,,
25303,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.14,101.325,no_match,,,,
25304,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.2,101.325,no_match,,,,
25305,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.88,101.325,no_match,,,,
25306,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.92,101.325,no_match,,,,
25307,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,356.63,101.325,no_match,,,,
25308,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,356.66,101.325,no_match,,,,
25309,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,357.36,101.325,no_match,,,,
25310,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,357.39,101.325,no_match,,,,
25311,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,358.1,101.325,no_match,,,,
25312,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,358.11,101.325,no_match,,,,
25313,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,358.15,101.325,no_match,,,,
25314,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,358.85,101.325,no_match,,,,
25315,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,358.86,101.325,no_match,,,,
25316,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,359.6,101.325,no_match,,,,
25317,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,360.35,101.325,no_match,,,,
25318,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,361.08,101.325,no_match,,,,
25319,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,361.09,101.325,no_match,,,,
25320,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,361.82,101.325,no_match,,,,
25321,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,362.57,101.325,no_match,,,,
25322,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,362.58,101.325,no_match,,,,
25323,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,363.15,100,no_match,,,,
25324,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,363.15,101.325,no_match,,,,
25325,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,363.31,101.325,no_match,,,,
25326,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,363.32,101.325,no_match,,,,
25327,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,364.05,101.325,no_match,,,,
25328,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,364.79,101.325,no_match,,,,
25329,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,364.8,101.325,no_match,,,,
25330,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,365.54,101.325,no_match,,,,
25331,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,366.28,101.325,no_match,,,,
25332,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,366.29,101.325,no_match,,,,
25333,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.02,101.325,no_match,,,,
25334,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.76,101.325,no_match,,,,
25335,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.15,101.325,no_match,,,,
25336,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.49,101.325,no_match,,,,
25337,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.51,101.325,no_match,,,,
25338,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.24,101.325,no_match,,,,
25339,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.26,101.325,no_match,,,,
25340,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.99,101.325,no_match,,,,
25341,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.73,101.325,no_match,,,,
25342,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.47,101.325,no_match,,,,
25343,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.49,101.325,no_match,,,,
25344,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.22,101.325,no_match,,,,
25345,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.23,101.325,no_match,,,,
25346,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.96,101.325,no_match,,,,
25347,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.97,101.325,no_match,,,,
25348,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,373.15,100,no_match,,,,
25349,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,373.15,101.325,no_match,,,,
25350,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,373.71,101.325,no_match,,,,
25351,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,374.44,101.325,no_match,,,,
25352,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,374.45,101.325,no_match,,,,
25353,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,375.19,101.325,no_match,,,,
25354,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,375.94,101.325,no_match,,,,
25355,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,376.68,101.325,no_match,,,,
25356,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,376.69,101.325,no_match,,,,
25357,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,377.41,101.325,no_match,,,,
25358,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,377.42,101.325,no_match,,,,
25359,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,378.15,101.325,no_match,,,,
25360,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,378.16,101.325,no_match,,,,
25361,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,378.9,101.325,no_match,,,,
25362,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,378.91,101.325,no_match,,,,
25363,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,379.64,101.325,no_match,,,,
25364,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,379.65,101.325,no_match,,,,
25365,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,380.39,101.325,no_match,,,,
25366,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,381.13,101.325,no_match,,,,
25367,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,381.14,101.325,no_match,,,,
25368,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,381.87,101.325,no_match,,,,
25369,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,381.88,101.325,no_match,,,,
25370,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,382.62,101.325,no_match,,,,
25371,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,383.15,100,no_match,,,,
25372,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,383.15,101.325,no_match,,,,
25373,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,383.35,101.325,no_match,,,,
25374,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,383.36,101.325,no_match,,,,
25375,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,384.1,101.325,no_match,,,,
25376,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,384.11,101.325,no_match,,,,
25377,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,384.85,101.325,no_match,,,,
25378,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,385.6,101.325,no_match,,,,
25379,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,386.33,101.325,no_match,,,,
25380,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,386.34,101.325,no_match,,,,
25381,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,387.07,101.325,no_match,,,,
25382,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,387.08,101.325,no_match,,,,
25383,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,387.82,101.325,no_match,,,,
25384,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,388.15,101.325,no_match,,,,
25385,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,388.56,101.325,no_match,,,,
25386,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,388.57,101.325,no_match,,,,
25387,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,389.3,101.325,no_match,,,,
25388,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,389.32,101.325,no_match,,,,
25389,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,390.04,101.325,no_match,,,,
25390,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,390.05,101.325,no_match,,,,
25391,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,390.79,101.325,no_match,,,,
25392,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,391.53,101.325,no_match,,,,
25393,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,391.54,101.325,no_match,,,,
25394,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,392.26,101.325,no_match,,,,
25395,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,392.28,101.325,no_match,,,,
25396,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,393.01,101.325,no_match,,,,
25397,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,393.02,101.325,no_match,,,,
25398,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,393.15,100,no_match,,,,
25399,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,393.15,101.325,no_match,,,,
25400,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,393.75,101.325,no_match,,,,
25401,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,393.76,101.325,no_match,,,,
25402,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,394.5,101.325,no_match,,,,
25403,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,394.51,101.325,no_match,,,,
25404,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,395.25,101.325,no_match,,,,
25405,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,395.26,101.325,no_match,,,,
25406,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,395.99,101.325,no_match,,,,
25407,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,396.73,101.325,no_match,,,,
25408,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,397.47,101.325,no_match,,,,
25409,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,397.48,101.325,no_match,,,,
25410,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,398.15,101.325,no_match,,,,
25411,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,398.22,101.325,no_match,,,,
25412,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,398.96,101.325,no_match,,,,
25413,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,398.97,101.325,no_match,,,,
25414,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,399.7,101.325,no_match,,,,
25415,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,400.44,101.325,no_match,,,,
25416,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,400.45,101.325,no_match,,,,
25417,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,401.19,101.325,no_match,,,,
25418,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,401.93,101.325,no_match,,,,
25419,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,401.94,101.325,no_match,,,,
25420,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,402.67,101.325,no_match,,,,
25421,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,403.15,101.325,no_match,,,,
25422,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,403.42,101.325,no_match,,,,
25423,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,404.16,101.325,no_match,,,,
25424,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,404.9,101.325,no_match,,,,
25425,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,404.91,101.325,no_match,,,,
25426,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,405.64,101.325,no_match,,,,
25427,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,406.39,101.325,no_match,,,,
25428,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,407.13,101.325,no_match,,,,
25429,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,407.87,101.325,no_match,,,,
25430,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,407.88,101.325,no_match,,,,
25431,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,408.15,101.325,no_match,,,,
25432,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,408.62,101.325,no_match,,,,
25433,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,409.35,101.325,no_match,,,,
25434,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,410.1,101.325,no_match,,,,
25435,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,410.84,101.325,no_match,,,,
25436,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,410.85,101.325,no_match,,,,
25437,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,411.58,101.325,no_match,,,,
25438,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,411.59,101.325,no_match,,,,
25439,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,412.33,101.325,no_match,,,,
25440,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,413.07,101.325,no_match,,,,
25441,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,413.15,101.325,no_match,,,,
25442,1-octyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,413.82,101.325,no_match,,,,
25443,1-octyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,298.1,101.325,no_match,,,,
25444,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,287.15,101.325,no_match,,,,
25445,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,289.15,101.325,no_match,,,,
25446,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,291.15,101.325,no_match,,,,
25447,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,293.15,101.325,no_match,,,,
25448,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,294.15,101.325,no_match,,,,
25449,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,295.15,101.325,no_match,,,,
25450,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,296.15,101.325,no_match,,,,
25451,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,297.15,101.325,no_match,,,,
25452,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,298.15,101.325,no_match,,,,
25453,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,299.15,101.325,no_match,,,,
25454,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,300.15,101.325,no_match,,,,
25455,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,301.15,101.325,no_match,,,,
25456,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,302.15,101.325,no_match,,,,
25457,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,303.15,101.325,no_match,,,,
25458,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,304.15,101.325,no_match,,,,
25459,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,305.15,101.325,no_match,,,,
25460,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,306.15,101.325,no_match,,,,
25461,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,307.15,101.325,no_match,,,,
25462,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,308.15,101.325,no_match,,,,
25463,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,309.15,101.325,no_match,,,,
25464,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,310.15,101.325,no_match,,,,
25465,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,311.15,101.325,no_match,,,,
25466,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,312.15,101.325,no_match,,,,
25467,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,313.15,101.325,no_match,,,,
25468,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,314.15,101.325,no_match,,,,
25469,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,315.15,101.325,no_match,,,,
25470,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,316.15,101.325,no_match,,,,
25471,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,317.15,101.325,no_match,,,,
25472,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,318.15,101.325,no_match,,,,
25473,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,319.15,101.325,no_match,,,,
25474,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,320.15,101.325,no_match,,,,
25475,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,321.15,101.325,no_match,,,,
25476,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,322.15,101.325,no_match,,,,
25477,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,323.15,101.325,no_match,,,,
25478,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,324.15,101.325,no_match,,,,
25479,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,325.15,101.325,no_match,,,,
25480,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,326.15,101.325,no_match,,,,
25481,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,327.15,101.325,no_match,,,,
25482,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,328.15,101.325,no_match,,,,
25483,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,329.15,101.325,no_match,,,,
25484,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,330.15,101.325,no_match,,,,
25485,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,331.15,101.325,no_match,,,,
25486,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,332.15,101.325,no_match,,,,
25487,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,333.15,101.325,no_match,,,,
25488,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,334.15,101.325,no_match,,,,
25489,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,335.15,101.325,no_match,,,,
25490,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,336.15,101.325,no_match,,,,
25491,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,337.15,101.325,no_match,,,,
25492,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,338.15,101.325,no_match,,,,
25493,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,339.15,101.325,no_match,,,,
25494,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,340.15,101.325,no_match,,,,
25495,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,341.15,101.325,no_match,,,,
25496,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,342.15,101.325,no_match,,,,
25497,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,343.15,101.325,no_match,,,,
25498,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,344.15,101.325,no_match,,,,
25499,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,345.15,101.325,no_match,,,,
25500,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,346.15,101.325,no_match,,,,
25501,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,347.15,101.325,no_match,,,,
25502,1-octyl-3-methylimidazolium saccharinate,ElectricalConductivity,348.15,101.325,no_match,,,,
25503,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,283.15,101.325,no_match,,,,
25504,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,288.15,101.325,no_match,,,,
25505,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,293,101.325,no_match,,,,
25506,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,293.15,101.325,no_match,,,,
25507,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,293.2,100,no_match,,,,
25508,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,296.74,101.325,no_match,,,,
25509,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,298.15,101.325,no_match,,,,
25510,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,298.2,100,no_match,,,,
25511,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,300.21,101.325,no_match,,,,
25512,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,303,101.325,no_match,,,,
25513,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,303.15,101.325,no_match,,,,
25514,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,303.2,100,no_match,,,,
25515,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,303.7,101.325,no_match,,,,
25516,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,307.18,101.325,no_match,,,,
25517,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,308.14,101.325,no_match,,,,
25518,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,308.15,101.325,no_match,,,,
25519,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,308.2,100,no_match,,,,
25520,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,310.64,101.325,no_match,,,,
25521,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,313,101.325,no_match,,,,
25522,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,313.15,101.325,no_match,,,,
25523,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,313.17,101.325,no_match,,,,
25524,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,313.2,100,no_match,,,,
25525,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,314.13,101.325,no_match,,,,
25526,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,315.15,101.325,no_match,,,,
25527,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,317.62,101.325,no_match,,,,
25528,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,318.14,101.325,no_match,,,,
25529,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,318.15,101.325,no_match,,,,
25530,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,320.15,101.325,no_match,,,,
25531,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,321.11,101.325,no_match,,,,
25532,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,323,101.325,no_match,,,,
25533,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,323.13,101.325,no_match,,,,
25534,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,323.14,101.325,no_match,,,,
25535,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,323.15,101.325,no_match,,,,
25536,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,324.61,101.325,no_match,,,,
25537,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,325.15,101.325,no_match,,,,
25538,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,328.11,101.325,no_match,,,,
25539,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,328.13,101.325,no_match,,,,
25540,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,328.14,101.325,no_match,,,,
25541,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,328.15,101.325,no_match,,,,
25542,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,330.15,101.325,no_match,,,,
25543,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,331.61,101.325,no_match,,,,
25544,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,333,101.325,no_match,,,,
25545,1-octyl-3-methylimidazolium trifluoromethanesulfonate,ElectricalConductivity,333.14,101.325,no_match,,,,
