bootstrap_iteration,hard_feasible_count,pareto_rank_1_count,formal_shortlist_count,top8_jaccard_to_nominal,formal_shortlist_ids,conductivity_min,viscosity_max,volumetric_heat_capacity_min,thermal_diffusivity_min
367,27,12,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.08628049492835993,0.1086828112602233,1880178.5234177,5.8450925162870543e-08
368,24,12,8,0.23076923076923078,UPR-0024;UPR-0108;UPR-0177;UPR-0290;UPR-0359;UPR-0558;UPR-0581;UPR-0598,0.1871971040964126,0.09289424493908878,1913728.5286252135,5.297192460587629e-08
369,22,11,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0430;UPR-0558;UPR-0581,0.10021973401308053,0.1086828112602233,1883414.4225764805,6.183449076614008e-08
370,31,9,8,0.3333333333333333,UPR-0024;UPR-0155;UPR-0209;UPR-0284;UPR-0286;UPR-0408;UPR-0419;UPR-0581,0.15077670291066167,0.09844182990491385,1916781.674054468,6.009393423466764e-08
371,21,9,8,0.23076923076923078,UPR-0024;UPR-0289;UPR-0290;UPR-0359;UPR-0556;UPR-0558;UPR-0581;UPR-0598,0.20254363119602198,0.1076248362660408,1921108.6058110725,5.886167743081982e-08
372,19,10,8,0.23076923076923078,UPR-0169;UPR-0343;UPR-0359;UPR-0419;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.07815390825271601,0.10841831751167769,1880683.9810043082,6.291642589653216e-08
373,18,7,7,0.25,UPR-0020;UPR-0024;UPR-0209;UPR-0284;UPR-0286;UPR-0318;UPR-0581,0.24717376008629793,0.08727877773344513,1919363.1467332337,6.045520179255305e-08
374,43,13,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0408;UPR-0419;UPR-0581,0.08340126089751712,0.1381369829177856,1882704.1945621553,6.187002264454338e-08
375,34,19,8,0.3333333333333333,UPR-0079;UPR-0290;UPR-0343;UPR-0419;UPR-0500;UPR-0542;UPR-0558;UPR-0581,0.1245994940400123,0.10841831751167769,1917727.6195014282,5.11455910868782e-08
376,40,12,8,0.45454545454545453,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.07815390825271601,0.11887500993907446,1874571.122046048,6.134726163836712e-08
377,23,14,8,0.23076923076923078,UPR-0079;UPR-0289;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0598,0.1398312449455261,0.10567549616098403,1920565.4558423087,5.92957161359957e-08
378,40,12,8,0.45454545454545453,UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0408;UPR-0419;UPR-0581,0.12721429206430906,0.1381369829177856,1893122.1200528224,6.284397355785382e-08
379,17,9,8,0.14285714285714285,UPR-0162;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.07815390825271601,0.1086828112602233,1882200.3537641324,6.259832759218201e-08
380,34,9,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.10021973401308053,0.1086828112602233,1880178.5234177,6.287562124034057e-08
381,39,13,8,0.23076923076923078,UPR-0020;UPR-0024;UPR-0155;UPR-0280;UPR-0286;UPR-0322;UPR-0419;UPR-0581,0.12721429206430906,0.1086828112602233,1898019.293410149,6.009393423466764e-08
382,38,12,8,0.7777777777777778,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.08340126089751712,0.2345219403505325,1914674.4740721737,5.96551167118739e-08
383,24,13,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.10021973401308053,0.10841831751167769,1884930.795336305,6.134726163836712e-08
384,21,10,8,0.3333333333333333,UPR-0024;UPR-0290;UPR-0359;UPR-0419;UPR-0430;UPR-0558;UPR-0581;UPR-0598,0.1671195216476917,0.0998274758458137,1882200.3537641324,6.286466622856728e-08
385,23,12,8,0.23076923076923078,UPR-0169;UPR-0289;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0598,0.0735074952244758,0.1222724094986915,1880683.9810043082,6.164274793829792e-08
386,60,18,8,0.14285714285714285,UPR-0020;UPR-0065;UPR-0209;UPR-0284;UPR-0318;UPR-0408;UPR-0568;UPR-0581,0.03151900228112928,0.2345219403505325,1880178.5234177,6.134726163836712e-08
387,31,13,8,1.0,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.1350586861371994,0.13050894625484938,1882200.3537641324,5.8998362854057676e-08
388,43,15,8,0.23076923076923078,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0286;UPR-0322;UPR-0408;UPR-0581,0.1350586861371994,0.13417083956301207,1915650.717335041,5.92957161359957e-08
389,42,13,8,0.3333333333333333,UPR-0024;UPR-0284;UPR-0286;UPR-0318;UPR-0343;UPR-0419;UPR-0568;UPR-0581,0.07815390825271601,0.11887500993907446,1874571.122046048,5.8496486970616496e-08
390,18,14,8,0.06666666666666667,UPR-0079;UPR-0177;UPR-0290;UPR-0359;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.1979491859674453,0.0887223035097122,1902004.1205995413,5.297192460587629e-08
391,19,9,8,0.14285714285714285,UPR-0162;UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0558;UPR-0598;UPR-0604,0.070628261193633,0.11887500993907446,1880178.5234177,6.284874946327678e-08
392,22,7,7,0.25,UPR-0020;UPR-0024;UPR-0209;UPR-0284;UPR-0286;UPR-0318;UPR-0581,0.1871971040964126,0.0834955759346485,1919363.1467332337,6.009393423466764e-08
393,22,11,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0430;UPR-0558;UPR-0581,0.1028345320373773,0.1064689774066209,1884930.795336305,6.134726163836712e-08
394,40,13,8,0.23076923076923078,UPR-0024;UPR-0064;UPR-0155;UPR-0280;UPR-0286;UPR-0322;UPR-0343;UPR-0419,0.12721429206430906,0.10428985022008418,1902004.1205995413,5.8998362854057676e-08
395,41,16,8,0.14285714285714285,UPR-0024;UPR-0064;UPR-0122;UPR-0155;UPR-0280;UPR-0286;UPR-0322;UPR-0419,0.1350586861371994,0.10567549616098403,1913728.5286252135,5.8633172393854354e-08
396,18,10,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0735074952244758,0.1086828112602233,1880178.5234177,6.275170563891283e-08
397,29,12,8,1.0,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.10021973401308053,0.13417083956301207,1879135.296934626,6.039128751660567e-08
398,63,21,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.03151900228112928,0.2796284146606922,1884742.698306278,5.8998362854057676e-08
399,21,10,8,0.23076923076923078,UPR-0169;UPR-0343;UPR-0359;UPR-0419;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.07815390825271601,0.11887500993907446,1882200.3537641324,6.161209241986031e-08
400,15,10,8,0.23076923076923078,UPR-0169;UPR-0343;UPR-0359;UPR-0419;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.1398312449455261,0.09589454717934127,1893122.1200528224,6.262898311061963e-08
401,38,14,8,0.23076923076923078,UPR-0020;UPR-0024;UPR-0209;UPR-0284;UPR-0318;UPR-0408;UPR-0568;UPR-0581,0.07815390825271601,0.13077344000339503,1886259.0710661025,6.180383524770246e-08
402,34,10,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.12721429206430906,0.09844182990491385,1902004.1205995413,6.153900446620928e-08
403,25,9,8,0.6,UPR-0024;UPR-0209;UPR-0343;UPR-0419;UPR-0430;UPR-0558;UPR-0581;UPR-0598,0.1398312449455261,0.13417083956301207,1920565.4558423087,6.259832759218201e-08
404,19,11,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0430;UPR-0558;UPR-0581,0.10021973401308053,0.0942848920822143,1898435.2229720124,6.180383524770246e-08
405,13,9,8,0.3333333333333333,UPR-0024;UPR-0289;UPR-0290;UPR-0359;UPR-0393;UPR-0558;UPR-0581;UPR-0598,0.22449131309986112,0.0887223035097122,1916781.674054468,6.27209496659325e-08
406,16,12,8,0.06666666666666667,UPR-0132;UPR-0154;UPR-0343;UPR-0359;UPR-0386;UPR-0430;UPR-0598;UPR-0604,0.070628261193633,0.11887500993907446,1871321.006551699,6.275170563891283e-08
407,27,9,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0280;UPR-0322;UPR-0419;UPR-0581,0.15077670291066167,0.09173760935664173,1913728.5286252135,6.180383524770246e-08
408,18,8,8,0.14285714285714285,UPR-0058;UPR-0162;UPR-0343;UPR-0359;UPR-0430;UPR-0558;UPR-0598;UPR-0604,0.0696685165166854,0.1222724094986915,1880683.9810043082,6.259832759218201e-08
409,27,11,8,1.0,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.08340126089751712,0.11378925293684,1898019.293410149,6.186524673912042e-08
410,39,12,8,0.45454545454545453,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.10021973401308053,0.11887500993907446,1874571.122046048,6.153900446620928e-08
411,18,8,8,0.6,UPR-0024;UPR-0209;UPR-0393;UPR-0550;UPR-0556;UPR-0558;UPR-0581;UPR-0598,0.216326966881752,0.09289424493908878,1894450.39578262,6.183449076614008e-08
412,48,13,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0408;UPR-0419;UPR-0581,0.08628049492835993,0.21042570099234578,1917427.0422241595,6.180383524770246e-08
413,38,12,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0286;UPR-0322;UPR-0419;UPR-0581,0.12721429206430906,0.10841831751167769,1902004.1205995413,6.045520179255305e-08
414,27,14,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.0920931473374366,0.1086828112602233,1898435.2229720124,6.072003257404623e-08
415,37,11,8,0.3333333333333333,UPR-0024;UPR-0064;UPR-0155;UPR-0286;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.1398312449455261,0.09844182990491385,1902004.1205995413,6.039128751660567e-08
416,28,19,8,0.23076923076923078,UPR-0079;UPR-0343;UPR-0359;UPR-0419;UPR-0500;UPR-0542;UPR-0558;UPR-0598,0.13935288973152632,0.10428985022008418,1894450.39578262,5.11455910868782e-08
417,16,8,8,0.06666666666666667,UPR-0162;UPR-0169;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.15895517542958257,0.10428985022008418,1872701.9882554973,6.262898311061963e-08
418,21,13,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.1245994940400123,0.09289424493908878,1898435.2229720124,6.153900446620928e-08
419,18,10,8,0.23076923076923078,UPR-0169;UPR-0343;UPR-0359;UPR-0419;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.1245994940400123,0.10567549616098403,1889827.9686936315,6.262898311061963e-08
420,42,14,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0408;UPR-0419;UPR-0581,0.1350586861371994,0.1381369829177856,1898019.293410149,6.180383524770246e-08
421,19,10,8,0.23076923076923078,UPR-0169;UPR-0343;UPR-0359;UPR-0419;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0735074952244758,0.1086828112602233,1880178.5234177,6.153900446620928e-08
422,18,10,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0735074952244758,0.1086828112602233,1880178.5234177,6.266451498902293e-08
423,29,18,8,0.14285714285714285,UPR-0079;UPR-0108;UPR-0177;UPR-0343;UPR-0359;UPR-0542;UPR-0558;UPR-0598,0.10402767173945898,0.1064689774066209,1894450.39578262,5.11455910868782e-08
424,34,15,8,0.7777777777777778,UPR-0024;UPR-0209;UPR-0286;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0581,0.13625182583928108,0.13077344000339503,1898019.293410149,5.8633172393854354e-08
425,27,8,8,0.23076923076923078,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0286;UPR-0322;UPR-0408;UPR-0581,0.1836130768060684,0.09289424493908878,1922738.0557173635,6.039128751660567e-08
426,16,8,8,0.14285714285714285,UPR-0162;UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0558;UPR-0598;UPR-0604,0.1245994940400123,0.09844182990491385,1898435.2229720124,6.180383524770246e-08
427,36,12,8,0.23076923076923078,UPR-0024;UPR-0064;UPR-0155;UPR-0280;UPR-0286;UPR-0322;UPR-0343;UPR-0419,0.1028345320373773,0.0942848920822143,1898435.2229720124,5.8998362854057676e-08
428,16,11,8,0.14285714285714285,UPR-0079;UPR-0359;UPR-0419;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.15077670291066167,0.09289424493908878,1902004.1205995413,6.045520179255305e-08
429,27,12,8,0.6,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0393;UPR-0419;UPR-0558;UPR-0581,0.13625182583928108,0.1462786495685577,1917427.0422241595,6.286466622856728e-08
430,20,10,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0735074952244758,0.11887500993907446,1880178.5234177,6.262898311061963e-08
431,42,13,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0280;UPR-0322;UPR-0419;UPR-0581,0.11497312970459456,0.1222724094986915,1882200.3537641324,6.153900446620928e-08
432,33,13,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0209;UPR-0284;UPR-0343;UPR-0419;UPR-0512;UPR-0581,0.0888952929526567,0.1222724094986915,1882200.3537641324,6.167350391127825e-08
433,24,10,8,0.3333333333333333,UPR-0289;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.0735074952244758,0.1222724094986915,1882200.3537641324,6.167827981670121e-08
434,25,11,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0430;UPR-0558;UPR-0581,0.054514924064278526,0.13417083956301207,1872701.9882554973,6.265973908359997e-08
435,23,9,8,0.6,UPR-0024;UPR-0209;UPR-0393;UPR-0419;UPR-0430;UPR-0558;UPR-0581;UPR-0598,0.15078131109476087,0.0998274758458137,1912710.8134821288,6.134726163836712e-08
436,28,13,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.1028345320373773,0.1381369829177856,1884930.795336305,6.286307717954568e-08
437,31,14,8,0.7777777777777778,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0408;UPR-0419;UPR-0550;UPR-0581,0.070628261193633,0.1222724094986915,1872701.9882554973,6.284874946327678e-08
438,23,13,8,0.14285714285714285,UPR-0079;UPR-0108;UPR-0158;UPR-0343;UPR-0359;UPR-0558;UPR-0598;UPR-0604,0.12840743176639074,0.10567549616098403,1894450.39578262,5.3680030155763586e-08
439,9,7,7,0.0,UPR-0132;UPR-0162;UPR-0340;UPR-0359;UPR-0386;UPR-0598;UPR-0604,0.2532890737056732,0.10567549616098403,1893122.1200528224,6.128334736241973e-08
440,49,17,8,0.45454545454545453,UPR-0024;UPR-0209;UPR-0284;UPR-0343;UPR-0408;UPR-0419;UPR-0512;UPR-0581,0.0494637265801429,0.2345219403505325,1874571.122046048,6.161209241986031e-08
441,31,11,8,0.45454545454545453,UPR-0024;UPR-0209;UPR-0284;UPR-0318;UPR-0343;UPR-0419;UPR-0568;UPR-0581,0.0920931473374366,0.10428985022008418,1903021.8357426263,6.262898311061963e-08
442,16,8,8,0.14285714285714285,UPR-0162;UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0558;UPR-0598;UPR-0604,0.1398312449455261,0.10280357301235198,1913728.5286252135,6.284874946327678e-08
443,33,9,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0286;UPR-0322;UPR-0419;UPR-0581,0.15436073020100588,0.10567549616098403,1917427.0422241595,5.8633172393854354e-08
444,32,12,8,1.0,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.0696685165166854,0.1489925384521484,1871666.2519776486,6.284874946327678e-08
445,40,11,8,0.3333333333333333,UPR-0024;UPR-0064;UPR-0155;UPR-0286;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.10021973401308053,0.10508333146572105,1883414.4225764805,5.8496486970616496e-08
446,14,11,8,0.06666666666666667,UPR-0079;UPR-0162;UPR-0177;UPR-0359;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.2107079774141311,0.081695020198822,1919663.7240105025,5.297192460587629e-08
447,24,9,8,0.14285714285714285,UPR-0020;UPR-0024;UPR-0284;UPR-0286;UPR-0317;UPR-0318;UPR-0321;UPR-0581,0.22388778254389757,0.0834955759346485,1923171.149011467,5.11455910868782e-08
448,35,19,8,0.06666666666666667,UPR-0079;UPR-0108;UPR-0177;UPR-0359;UPR-0430;UPR-0542;UPR-0558;UPR-0598,0.0920931473374366,0.1076248362660408,1886259.0710661025,4.070541366366421e-08
449,28,14,8,0.7777777777777778,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0408;UPR-0419;UPR-0550;UPR-0581,0.12721429206430906,0.0998274758458137,1886259.0710661025,6.259832759218201e-08
450,24,12,8,0.23076923076923078,UPR-0169;UPR-0289;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0598,0.1028345320373773,0.1462786495685577,1898435.2229720124,6.128334736241973e-08
451,28,13,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.1350586861371994,0.1222724094986915,1913728.5286252135,5.92957161359957e-08
452,12,9,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.1398312449455261,0.084095761179924,1921541.699105176,6.134726163836712e-08
453,33,12,8,0.45454545454545453,UPR-0024;UPR-0209;UPR-0284;UPR-0318;UPR-0343;UPR-0419;UPR-0568;UPR-0581,0.10021973401308053,0.10841831751167769,1886259.0710661025,6.153900446620928e-08
454,44,15,8,0.14285714285714285,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0280;UPR-0286;UPR-0322;UPR-0408,0.10021973401308053,0.13077344000339503,1880683.9810043082,6.009393423466764e-08
455,19,11,8,0.45454545454545453,UPR-0024;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0430;UPR-0558;UPR-0581,0.13625182583928108,0.09695555269718165,1912710.8134821288,6.180383524770246e-08
456,32,13,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0209;UPR-0284;UPR-0343;UPR-0419;UPR-0512;UPR-0581,0.10021973401308053,0.11887500993907446,1886259.0710661025,6.134726163836712e-08
457,39,12,8,0.45454545454545453,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.07815390825271601,0.11887500993907446,1898435.2229720124,6.153900446620928e-08
458,28,14,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.12721429206430906,0.13417083956301207,1882704.1945621553,6.039128751660567e-08
459,18,10,8,0.3333333333333333,UPR-0289;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.10021973401308053,0.09289424493908878,1902004.1205995413,6.153900446620928e-08
460,23,8,8,0.45454545454545453,UPR-0024;UPR-0158;UPR-0209;UPR-0393;UPR-0556;UPR-0558;UPR-0581;UPR-0598,0.20254363119602198,0.1076248362660408,1917427.0422241595,5.8496486970616496e-08
461,24,13,8,0.7777777777777778,UPR-0024;UPR-0290;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.1245994940400123,0.10841831751167769,1882200.3537641324,6.262898311061963e-08
462,25,9,8,0.6,UPR-0024;UPR-0209;UPR-0393;UPR-0419;UPR-0430;UPR-0558;UPR-0581;UPR-0598,0.14719728380441666,0.11861051619052883,1914373.896794905,6.128334736241973e-08
463,28,11,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0209;UPR-0318;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.12840743176639074,0.0887223035097122,1893122.1200528224,6.153900446620928e-08
464,50,20,8,0.14285714285714285,UPR-0024;UPR-0066;UPR-0122;UPR-0155;UPR-0209;UPR-0280;UPR-0322;UPR-0408,0.07815390825271601,0.1423125062137842,1920565.4558423087,6.134726163836712e-08
465,35,10,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.13625182583928108,0.1086828112602233,1880683.9810043082,6.128334736241973e-08
466,16,7,7,0.5,UPR-0024;UPR-0209;UPR-0393;UPR-0556;UPR-0558;UPR-0581;UPR-0598,0.24871978908777229,0.0998274758458137,1916781.674054468,6.262898311061963e-08
467,33,13,8,1.0,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.0696685165166854,0.1381369829177856,1871666.2519776486,6.291325342272523e-08
468,29,12,8,1.0,UPR-0024;UPR-0209;UPR-0343;UPR-0393;UPR-0419;UPR-0550;UPR-0558;UPR-0581,0.0696685165166854,0.13417083956301207,1880683.9810043082,6.276902560513068e-08
469,13,10,8,0.0,UPR-0162;UPR-0340;UPR-0386;UPR-0430;UPR-0458;UPR-0552;UPR-0598;UPR-0604,0.0696685165166854,0.1381369829177856,1913728.5286252135,6.275648154433579e-08
470,17,9,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.12840743176639074,0.10567549616098403,1884930.795336305,6.275170563891283e-08
471,14,9,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0920931473374366,0.0942848920822143,1903021.8357426263,6.259832759218201e-08
472,29,11,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0209;UPR-0284;UPR-0318;UPR-0343;UPR-0419;UPR-0581,0.13625182583928108,0.10289920307695866,1917727.6195014282,6.134726163836712e-08
473,39,12,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0286;UPR-0322;UPR-0419;UPR-0581,0.1398312449455261,0.10841831751167769,1882200.3537641324,6.045520179255305e-08
474,17,9,8,0.14285714285714285,UPR-0162;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0920931473374366,0.1086828112602233,1898435.2229720124,6.128334736241973e-08
475,15,9,8,0.23076923076923078,UPR-0289;UPR-0290;UPR-0359;UPR-0419;UPR-0556;UPR-0558;UPR-0581;UPR-0598,0.15077670291066167,0.0887223035097122,1913728.5286252135,6.259832759218201e-08
476,22,12,8,0.3333333333333333,UPR-0079;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.0920931473374366,0.0942848920822143,1917727.6195014282,5.8450925162870543e-08
477,34,9,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0408;UPR-0419;UPR-0581,0.14719728380441666,0.10841831751167769,1886259.0710661025,6.128334736241973e-08
478,20,10,8,0.7777777777777778,UPR-0024;UPR-0209;UPR-0393;UPR-0419;UPR-0430;UPR-0550;UPR-0558;UPR-0581,0.15077670291066167,0.09173760935664173,1898435.2229720124,6.134726163836712e-08
479,20,10,8,0.14285714285714285,UPR-0169;UPR-0343;UPR-0359;UPR-0430;UPR-0556;UPR-0558;UPR-0598;UPR-0604,0.0735074952244758,0.11887500993907446,1880178.5234177,6.161209241986031e-08
480,44,15,8,0.23076923076923078,UPR-0024;UPR-0066;UPR-0155;UPR-0209;UPR-0280;UPR-0286;UPR-0322;UPR-0581,0.1245994940400123,0.11861051619052883,1912710.8134821288,5.8633172393854354e-08
481,32,12,8,0.3333333333333333,UPR-0024;UPR-0064;UPR-0209;UPR-0284;UPR-0286;UPR-0318;UPR-0419;UPR-0581,0.13625182583928108,0.1076248362660408,1920565.4558423087,5.8998362854057676e-08
482,45,13,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0322;UPR-0408;UPR-0419;UPR-0581,0.07815390825271601,0.1381369829177856,1871666.2519776486,6.187002264454338e-08
483,36,13,8,0.3333333333333333,UPR-0024;UPR-0284;UPR-0286;UPR-0318;UPR-0343;UPR-0419;UPR-0568;UPR-0581,0.13625182583928108,0.1076248362660408,1898019.293410149,5.8633172393854354e-08
484,36,13,8,0.3333333333333333,UPR-0020;UPR-0024;UPR-0209;UPR-0286;UPR-0318;UPR-0322;UPR-0419;UPR-0581,0.1028345320373773,0.1086828112602233,1917727.6195014282,5.8496486970616496e-08
485,29,11,8,0.3333333333333333,UPR-0024;UPR-0209;UPR-0284;UPR-0286;UPR-0408;UPR-0430;UPR-0558;UPR-0581,0.1836130768060684,0.1086828112602233,1903021.8357426263,6.039128751660567e-08
486,35,11,8,0.3333333333333333,UPR-0024;UPR-0064;UPR-0155;UPR-0280;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.1350586861371994,0.10567549616098403,1894450.39578262,6.134726163836712e-08
487,21,10,8,0.3333333333333333,UPR-0289;UPR-0290;UPR-0343;UPR-0359;UPR-0419;UPR-0558;UPR-0581;UPR-0598,0.1245994940400123,0.1076248362660408,1912710.8134821288,6.161209241986031e-08
488,27,9,8,0.3333333333333333,UPR-0024;UPR-0155;UPR-0209;UPR-0284;UPR-0286;UPR-0408;UPR-0419;UPR-0581,0.15077670291066167,0.08862667344510552,1917427.0422241595,5.8633172393854354e-08
489,24,9,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0155;UPR-0209;UPR-0322;UPR-0343;UPR-0419;UPR-0581,0.1398312449455261,0.084095761179924,1921541.699105176,6.180383524770246e-08
490,31,9,8,0.23076923076923078,UPR-0020;UPR-0024;UPR-0155;UPR-0209;UPR-0280;UPR-0286;UPR-0322;UPR-0581,0.1871971040964126,0.10567549616098403,1917727.6195014282,6.009393423466764e-08
491,20,7,7,0.25,UPR-0020;UPR-0024;UPR-0209;UPR-0284;UPR-0318;UPR-0408;UPR-0581,0.21010444685816757,0.08862667344510552,1917427.0422241595,6.134726163836712e-08
492,29,12,8,0.45454545454545453,UPR-0024;UPR-0064;UPR-0209;UPR-0284;UPR-0343;UPR-0408;UPR-0419;UPR-0581,0.12721429206430906,0.1086828112602233,1893122.1200528224,6.275170563891283e-08
