candidate_id,cation_smiles,anion_smiles,canonical_cation_smiles,canonical_anion_smiles,cation_identity_key,anion_identity_key,canonical_il_key,cation_charge,anion_charge,cation_support_count,anion_support_count,charge_balance_pass,standard_inchikey_parse_pass,identity_new_to_benchmark,identity_new_to_primary_training_split,identity_audit_pass,generation_status,warnings
UPR-0352,COCCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],COCCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,NHNBFGGVMKEFGY-UHFFFAOYSA-N,IXGKOODVBRRWQB-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,1,-1,5,12,True,True,True,True,True,retained,
UPR-0353,COCC[n+]1ccn(C)c1,O=S(=O)(F)[N-]S(=O)(=O)F,COCC[n+]1ccn(C)c1,O=S(=O)(F)[N-]S(=O)(=O)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N,NVIANCROYQGROD-UHFFFAOYSA-N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,1,-1,7,14,True,True,True,True,True,retained,
UPR-0354,COCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,COCCCC[n+]1ccn(C)c1,N#C[B-](C#N)(C#N)C#N,IXGKOODVBRRWQB-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,IXGKOODVBRRWQB-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,1,-1,5,6,True,True,True,True,True,retained,
UPR-0355,COCCCC[n+]1ccn(C)c1,O=[N+]([O-])c1cn[n-]c1,COCCCC[n+]1ccn(C)c1,O=[N+]([O-])c1cn[n-]c1,IXGKOODVBRRWQB-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,IXGKOODVBRRWQB-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,5,9,True,True,True,True,True,retained,
UPR-0356,C=CC[n+]1ccn(C)c1,C[C@@H](O)[C@H](N)C(=O)[O-],C=CC[n+]1ccn(C)c1,C[C@@H](O)[C@H](N)C(=O)[O-],WWVMHGUBIOZASN-UHFFFAOYSA-N,AYFVYJQAPQTCCC-GBXIJSLDSA-M,WWVMHGUBIOZASN-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0357,COCC[n+]1ccn(C)c1,N#C[N-]C#N,COCC[n+]1ccn(C)c1,N#C[N-]C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N,UKDLHLAPDXIAID-UHFFFAOYSA-N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,1,-1,7,26,True,True,True,True,True,retained,
UPR-0358,COCCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,COCCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,IXGKOODVBRRWQB-UHFFFAOYSA-N,QAOWNCQODCNURD-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,1,-1,5,12,True,True,True,True,True,retained,
UPR-0359,COCC[n+]1ccn(C)c1,O=C([O-])C(F)(F)F,COCC[n+]1ccn(C)c1,O=C([O-])C(F)(F)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,BYCVVPOEPZGGGL-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0360,COCC[n+]1ccn(C)c1,N#C[C-](C#N)C#N,COCC[n+]1ccn(C)c1,N#C[C-](C#N)C#N,BYCVVPOEPZGGGL-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,7,8,True,True,True,True,True,retained,
UPR-0361,C=CC[n+]1ccn(C)c1,O=[N+]([O-])[O-],C=CC[n+]1ccn(C)c1,O=[N+]([O-])[O-],WWVMHGUBIOZASN-UHFFFAOYSA-N,NHNBFGGVMKEFGY-UHFFFAOYSA-N,WWVMHGUBIOZASN-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,1,-1,7,12,True,True,True,True,True,retained,
UPR-0362,COCCCC[n+]1ccn(C)c1,CCCC(=O)[O-],COCCCC[n+]1ccn(C)c1,CCCC(=O)[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0363,C(C)[NH3+],C(C)OS(=O)(=O)[O-],CC[NH3+],CCOS(=O)(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O,KIWBPDUYBMNFTB-UHFFFAOYSA-M,QUSNBJAOOMFDIB-UHFFFAOYSA-O||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0364,C=CC[n+]1ccn(C)c1,O=S(=O)([O-])O,C=CC[n+]1ccn(C)c1,O=S(=O)([O-])O,WWVMHGUBIOZASN-UHFFFAOYSA-N,QAOWNCQODCNURD-UHFFFAOYSA-M,WWVMHGUBIOZASN-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0365,C(CCC)[N+](C)(CCCC)CCCC,O=C[O-],CCCC[N+](C)(CCCC)CCCC,O=C[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,HJHUXWBTVVFLQI-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,5,14,True,True,True,True,True,retained,
UPR-0366,C(C)[N+]1=CC=CC=C1,O=S(=O)([O-])C(F)(F)C(F)F,CC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)C(F)F,OIDIRWZVUWCCCO-UHFFFAOYSA-N,KZWJWYFPLXRYIL-UHFFFAOYSA-M,OIDIRWZVUWCCCO-UHFFFAOYSA-N||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,7,6,True,True,True,True,True,retained,
UPR-0367,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C(C)OS(=O)(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCOS(=O)(=O)[O-],PYVOHVLEZJMINC-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,PYVOHVLEZJMINC-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,22,7,True,True,True,True,True,retained,
UPR-0368,COCCCC[n+]1ccn(C)c1,O=C[O-],COCCCC[n+]1ccn(C)c1,O=C[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,5,14,True,True,True,True,True,retained,
UPR-0369,C(C)[N+]1=CC=CC=C1,COS(=O)(=O)[O-],CC[n+]1ccccc1,COS(=O)(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,OIDIRWZVUWCCCO-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0370,CCCC[n+]1ccccc1,CCCC(=O)[O-],CCCC[n+]1ccccc1,CCCC(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0371,CCCC[n+]1ccccc1,C[C@H](N)C(=O)[O-],CCCC[n+]1ccccc1,C[C@H](N)C(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-REOHCLBHSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0372,C[n+]1ccn(CCCC#N)c1,CC(=O)[O-],C[n+]1ccn(CCCC#N)c1,CC(=O)[O-],SROUAIZIOIOQID-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,SROUAIZIOIOQID-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,5,18,True,True,True,True,True,retained,
UPR-0373,CN1C=[NH+]C=C1,COS(=O)(=O)[O-],Cn1cc[nH+]c1,COS(=O)(=O)[O-],MCTWTZJPVLRJOU-UHFFFAOYSA-O,JZMJDSHXVKJFKW-UHFFFAOYSA-M,MCTWTZJPVLRJOU-UHFFFAOYSA-O||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,6,12,True,True,True,True,True,retained,
UPR-0374,COCC[n+]1ccn(C)c1,CC(=O)[O-],COCC[n+]1ccn(C)c1,CC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,BYCVVPOEPZGGGL-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,7,18,True,True,True,True,True,retained,
UPR-0375,CC=1N(C=C[N+]1C)CCC,O=C[O-],CCCn1cc[n+](C)c1C,O=C[O-],MXLZUALXSYVAIV-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,MXLZUALXSYVAIV-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,5,14,True,True,True,True,True,retained,
UPR-0376,C(CCC)[N+](CCCC)(CCCC)CCCC,COS(=O)(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,COS(=O)(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,8,12,True,True,True,True,True,retained,
UPR-0377,CCCCCCCCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],CCCCCCCCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],LDVVBLGHGCHZBJ-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,LDVVBLGHGCHZBJ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,11,12,True,True,True,True,True,retained,
UPR-0378,C[n+]1ccn(CCO)c1,COS(=O)(=O)[O-],C[n+]1ccn(CCO)c1,COS(=O)(=O)[O-],ZGZLRWJZGFRHHQ-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,9,12,True,True,True,True,True,retained,
UPR-0379,CC[N+](C)(C)CCOC,COS(=O)(=O)[O-],CC[N+](C)(C)CCOC,COS(=O)(=O)[O-],KIJWMNYEVKNAGY-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,KIJWMNYEVKNAGY-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,5,12,True,True,True,True,True,retained,
UPR-0380,CCCCCC[n+]1ccn(CCC#N)c1,COS(=O)(=O)[O-],CCCCCC[n+]1ccn(CCC#N)c1,COS(=O)(=O)[O-],IDRFNBZFUVYEJX-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,IDRFNBZFUVYEJX-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,6,12,True,True,True,True,True,retained,
UPR-0381,C(CCC)[N+](C)(CCCC)CCCC,C(C)OS(=O)(=O)[O-],CCCC[N+](C)(CCCC)CCCC,CCOS(=O)(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,HJHUXWBTVVFLQI-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0382,COCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],COCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,BYCVVPOEPZGGGL-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0383,C[n+]1ccn(CCCC#N)c1,C(C)OS(=O)(=O)[O-],C[n+]1ccn(CCCC#N)c1,CCOS(=O)(=O)[O-],SROUAIZIOIOQID-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,SROUAIZIOIOQID-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0384,COCCCC[n+]1ccn(C)c1,C(C)OS(=O)(=O)[O-],COCCCC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0385,C[n+]1ccn(CCO)c1,CC(=O)[O-],C[n+]1ccn(CCO)c1,CC(=O)[O-],ZGZLRWJZGFRHHQ-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,9,18,True,True,True,True,True,retained,
UPR-0386,CC[N+](C)(C)CCOC,CC(=O)[O-],CC[N+](C)(C)CCOC,CC(=O)[O-],KIJWMNYEVKNAGY-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,KIJWMNYEVKNAGY-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,5,18,True,True,True,True,True,retained,
UPR-0387,C=CC[n+]1ccn(C)c1,COS(=O)(=O)[O-],C=CC[n+]1ccn(C)c1,COS(=O)(=O)[O-],WWVMHGUBIOZASN-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,WWVMHGUBIOZASN-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0388,C(C)[N+]1=CC=CC=C1,CC(=O)[O-],CC[n+]1ccccc1,CC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,OIDIRWZVUWCCCO-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,7,18,True,True,True,True,True,retained,
UPR-0389,CCCC[P+](CCCC)(CCCC)CCCC,CCC(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,CCC(=O)[O-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,9,7,True,True,True,True,True,retained,
UPR-0390,CCCCCC[n+]1ccn(CCC#N)c1,CC(=O)[O-],CCCCCC[n+]1ccn(CCC#N)c1,CC(=O)[O-],IDRFNBZFUVYEJX-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,IDRFNBZFUVYEJX-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,6,18,True,True,True,True,True,retained,
UPR-0391,CCCC[n+]1ccn(C)c1C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[n+]1ccn(C)c1C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N,JGTNAGYHADQMCM-UHFFFAOYSA-M,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||JGTNAGYHADQMCM-UHFFFAOYSA-M,1,-1,9,6,True,True,True,True,True,retained,
UPR-0392,CC=1N(C=C[N+]1C)CCC,CCC(=O)[O-],CCCn1cc[n+](C)c1C,CCC(=O)[O-],MXLZUALXSYVAIV-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,MXLZUALXSYVAIV-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0393,CCCC[n+]1ccn(C)c1C,N#C[B-](C#N)(C#N)C#N,CCCC[n+]1ccn(C)c1C,N#C[B-](C#N)(C#N)C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,1,-1,9,6,True,True,True,True,True,retained,
UPR-0394,CCCC[n+]1ccn(C)c1C,O=[N+]([O-])c1cn[n-]c1,CCCC[n+]1ccn(C)c1C,O=[N+]([O-])c1cn[n-]c1,XUAXVBUVQVRIIQ-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,9,9,True,True,True,True,True,retained,
UPR-0395,CCCCCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],CCCCCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,5,12,True,True,True,True,True,retained,
UPR-0396,CCCC[n+]1ccn(C)c1C,O=C([O-])C(F)(F)F,CCCC[n+]1ccn(C)c1C,O=C([O-])C(F)(F)F,XUAXVBUVQVRIIQ-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,1,-1,9,12,True,True,True,True,True,retained,
UPR-0397,CCCC[n+]1ccn(C)c1C,N#C[C-](C#N)C#N,CCCC[n+]1ccn(C)c1C,N#C[C-](C#N)C#N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,9,8,True,True,True,True,True,retained,
UPR-0398,CCCC[n+]1ccn(C)c1C,C(C)OS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1C,CCOS(=O)(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,9,7,True,True,True,True,True,retained,
UPR-0399,CCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,REACWASHYHDPSQ-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,REACWASHYHDPSQ-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,8,6,True,True,True,True,True,retained,
UPR-0400,CCCC[n+]1ccn(CC)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[n+]1ccn(CC)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,JYARJXBHOOZQQD-UHFFFAOYSA-N,OXDZSRZJFHVGGS-UHFFFAOYSA-N,JYARJXBHOOZQQD-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,1,-1,6,14,True,True,True,True,True,retained,
UPR-0401,CCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,FCZZZYZIQDHCIW-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,FCZZZYZIQDHCIW-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,5,6,True,True,True,True,True,retained,
UPR-0402,CCCC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,REACWASHYHDPSQ-UHFFFAOYSA-N,JGTNAGYHADQMCM-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||JGTNAGYHADQMCM-UHFFFAOYSA-M,1,-1,8,6,True,True,True,True,True,retained,
UPR-0403,CCCC[n+]1ccccc1,O=C[O-],CCCC[n+]1ccccc1,O=C[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,8,14,True,True,True,True,True,retained,
UPR-0404,CCCC[n+]1ccn(CC)c1,N#C[S-],CCCC[n+]1ccn(CC)c1,N#C[S-],JYARJXBHOOZQQD-UHFFFAOYSA-N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,JYARJXBHOOZQQD-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,1,-1,6,13,True,True,True,True,True,retained,
UPR-0405,CCCC[n+]1ccccc1,Cc1ccc(S(=O)(=O)[O-])cc1,CCCC[n+]1ccccc1,Cc1ccc(S(=O)(=O)[O-])cc1,REACWASHYHDPSQ-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,8,6,True,True,True,True,True,retained,
UPR-0406,CCCCCC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)C(F)F,CCCCCC[n+]1ccccc1,O=S(=O)([O-])C(F)(F)C(F)F,AMKUSFIBHAUBIJ-UHFFFAOYSA-N,KZWJWYFPLXRYIL-UHFFFAOYSA-M,AMKUSFIBHAUBIJ-UHFFFAOYSA-N||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,7,6,True,True,True,True,True,retained,
UPR-0407,CCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,CCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])O,FCZZZYZIQDHCIW-UHFFFAOYSA-N,QAOWNCQODCNURD-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,1,-1,5,12,True,True,True,True,True,retained,
UPR-0408,CCCC[n+]1ccccc1,N#C[B-](C#N)(C#N)C#N,CCCC[n+]1ccccc1,N#C[B-](C#N)(C#N)C#N,REACWASHYHDPSQ-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,REACWASHYHDPSQ-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,1,-1,8,6,True,True,True,True,True,retained,
UPR-0409,CCCC[n+]1ccccc1,O=[N+]([O-])c1cn[n-]c1,CCCC[n+]1ccccc1,O=[N+]([O-])c1cn[n-]c1,REACWASHYHDPSQ-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,REACWASHYHDPSQ-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,8,9,True,True,True,True,True,retained,
UPR-0410,CCCC[n+]1ccccc1,C[C@@H](O)[C@H](N)C(=O)[O-],CCCC[n+]1ccccc1,C[C@@H](O)[C@H](N)C(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,AYFVYJQAPQTCCC-GBXIJSLDSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0411,CCCC[n+]1ccccc1,O=S(=O)([O-])O,CCCC[n+]1ccccc1,O=S(=O)([O-])O,REACWASHYHDPSQ-UHFFFAOYSA-N,QAOWNCQODCNURD-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,1,-1,8,12,True,True,True,True,True,retained,
UPR-0412,CCCC[n+]1ccccc1,CS(=O)(=O)[O-],CCCC[n+]1ccccc1,CS(=O)(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,AFVFQIVMOAPDHO-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,1,-1,8,10,True,True,True,True,True,retained,
UPR-0413,CCCCCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],CCCCCCC[n+]1ccn(C)c1,O=[N+]([O-])[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,NHNBFGGVMKEFGY-UHFFFAOYSA-N,FCZZZYZIQDHCIW-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,1,-1,5,12,True,True,True,True,True,retained,
UPR-0414,CCCCCCC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,CCCCCCC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,FCZZZYZIQDHCIW-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,5,6,True,True,True,True,True,retained,
UPR-0415,C(CCC)[N+](CCCC)(CCCC)CCCC,CCC(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,CCC(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0416,CCCC[n+]1ccccc1,N#C[C-](C#N)C#N,CCCC[n+]1ccccc1,N#C[C-](C#N)C#N,REACWASHYHDPSQ-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,REACWASHYHDPSQ-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,8,8,True,True,True,True,True,retained,
